"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000120738",52.2256063536329,2.20049807039654,0.280754997213903,7.83778772322264,4.58553348973627e-15,3.18923854211158e-11
"ENSG00000170345",37.7549598051732,1.41467522497752,0.295431340452418,4.78850762011609,1.68026184548903e-06,0.00146025159265153
"ENSG00000173110",17.6034177596696,3.61506733334402,0.590624537797411,6.12075371406938,9.31337608393213e-10,3.2387265331874e-06
"ENSG00000204389",31.4229662109496,1.55474837591525,0.3132969107525,4.96253975878966,6.95773178702915e-07,0.000967820491575755
"ENSG00000282885",54.6642591700981,1.3312094734138,0.25954247302923,5.12906214492252,2.91189212364096e-07,0.000675073657330763
