,GSM6765254,GSM6765268,GSM6765281,GSM6765294,GSM6765307,GSM6765321,GSM6765335,GSM6765349,GSM6765363,GSM6765379,GSM6765393,GSM6765408
ENSG00000140254,159.8379771,146.1475797,151.4652469,51.97329864,48.45440146,49.70077937,63.25294972,71.94061076,68.41065735,83.72184446,90.86687755,79.25430643
ENSG00000140259,97.92890145,90.63415796,91.32463416,151.4966365,175.0965871,197.6986557,113.8553095,128.3064501,133.1033442,95.9738217,111.7558149,114.7101804
ENSG00000140262,27.01486936,27.19024739,23.38801607,79.61867025,83.69396616,83.93909405,58.04388327,52.65756045,50.56439891,86.78483877,69.97794019,79.25430643
ENSG00000140263,28.14048892,28.32317436,26.72916122,5.529074323,4.404945588,5.522308819,2.232457049,3.708278905,2.230782305,7.146986722,9.400021816,8.342558572
ENSG00000140264,178.9735095,165.4073383,172.6258329,138.2268581,134.3508404,132.5354117,60.27634032,56.36583936,63.94909274,104.1418065,116.9780493,130.3524777
ENSG00000140265,18.00991291,15.86097764,18.93315586,39.80933513,36.3408011,35.34277644,40.92837923,35.59947749,33.46173457,35.73493361,34.46674666,40.66997304
ENSG00000140279,3.376858671,4.531707898,3.341145152,11.05814865,8.809891175,13.25354117,11.90643759,13.34980406,8.92312922,10.20998103,10.44446868,10.42819821
ENSG00000140280,6.753717341,5.664634872,5.568575254,3.317444594,0,1.104461764,11.90643759,5.191590467,9.666723321,2.041996206,1.044446868,4.171279286
ENSG00000140284,1.125619557,2.265853949,3.341145152,0,0,0,0.74415235,0,0,2.041996206,1.044446868,0
ENSG00000140299,27.01486936,27.19024739,31.18402142,42.02096486,44.04945588,45.28293232,49.11405508,51.17424889,50.56439891,32.6719393,34.46674666,33.37023429
ENSG00000140307,49.5272605,49.84878688,41.20745688,28.75118648,35.2395647,43.07400879,55.06727387,45.24100264,51.30799301,42.88192033,29.24451232,45.88407214
ENSG00000140319,299.4148021,291.1622324,299.5893487,284.1944202,288.523936,294.891291,161.4810599,161.6809603,139.7956911,240.9555524,257.9783765,238.8057391
ENSG00000140320,23.63801069,24.92439344,24.50173112,153.7082662,175.0965871,175.6094205,66.22955912,80.84048013,92.2056686,108.2257989,112.8002618,134.523757
ENSG00000140323,1.125619557,1.132926974,2.227430102,1.105814865,2.202472794,1.104461764,0,0.741655781,0.743594102,1.020998103,1.044446868,1.042819821
ENSG00000140326,11.25619557,9.063415796,10.02343546,9.952333782,9.911127572,8.835694111,13.39474229,16.31642718,14.12828793,13.27297534,12.53336242,16.68511714
ENSG00000140332,21.38677158,20.39268554,21.16058596,22.11629729,23.12596434,27.6115441,20.09211344,21.50801765,17.84625844,18.37796586,17.75559676,19.81357661
ENSG00000140350,52.90411917,53.2475678,50.11717728,9.952333782,9.911127572,11.04461764,21.58041814,25.21629656,24.53860535,12.25197724,16.7111499,13.55665768
ENSG00000140365,13.50743468,12.46219672,14.47829566,25.43374189,23.12596434,29.82046762,17.85965639,21.50801765,22.30782305,24.50395448,29.24451232,25.02767571
ENSG00000140367,30.39172804,29.45610134,36.75259668,38.70352026,36.3408011,49.70077937,95.25150076,85.29041482,89.2312922,38.79792792,35.51119353,41.71279286
ENSG00000140368,0,1.132926974,1.113715051,0,1.101236397,1.104461764,1.488304699,2.224967343,2.974376407,2.041996206,1.044446868,1.042819821
ENSG00000140374,81.04460809,87.23537703,80.18748366,22.11629729,30.83461911,23.19369704,43.90498863,38.56610061,42.38486379,34.71393551,38.64453413,38.58433339
ENSG00000140382,19.13553247,24.92439344,26.72916122,29.85700135,39.64451029,32.02939115,23.81287519,19.28305031,20.82063485,29.60894499,32.37785292,27.11331536
ENSG00000140386,7.879336898,6.797561847,6.682290305,11.05814865,13.21483676,8.835694111,8.185675846,6.674902029,8.179535118,11.23097914,8.355574948,10.42819821
