"","GSM6765254","GSM6765268","GSM6765281","GSM6765294","GSM6765307","GSM6765321","GSM6765335","GSM6765349","GSM6765363","GSM6765379","GSM6765393","GSM6765408"
"HAL",0.982343153512395,0.997806295161968,1.21900988948813,-0.879566895389357,-0.88171988260882,0.418207229280542,-1.04963575226071,-1.22518854354588,-1.22473280379579,0.760954908107979,1.05614589198348,-0.173623489933933
"PIGS",1.42087367384216,1.23376847614599,1.16867983054129,-0.106893095464713,-0.117234113135761,0.305810624806758,-1.34394049775084,-1.48776279723495,-1.06497009520276,-0.298461908661774,-0.44208409201923,0.732213994133827
"PSMC5",1.50683880720399,1.39462660426655,1.36575112140025,-0.280080853563667,-0.567169941241838,-0.375613168090734,-1.1542472492538,-1.2843532749517,-1.06261031405917,-0.151640709452407,0.132721204335619,0.475777773406907
"TFAP2C",1.74220967175441,1.43744561502081,1.37178649006718,-0.598832312184716,0.038758038053938,0.0460017832091744,-0.835869023078038,-1.05849223292648,-0.619240423167563,-1.13841428974553,-0.394743088583283,0.00938977158009565
"AURKA",1.5602938830105,0.750649984032288,1.72961069244936,-0.323012859637472,0.0750288304171413,0.282903605843355,-0.923771632244217,-1.47057832764544,-1.1971266417023,0.129836629539399,-0.0187046723534594,-0.595129491709158
"TPX2",1.70350910200254,0.993264150636783,1.13813576804437,-0.228388322481597,0.889929126225653,0.385964413157717,-0.690402811364365,-1.11172283057432,-1.24612223121009,-0.41803370608476,-1.14404459391691,-0.272088064435015
"SLC15A1",1.0615756841622,1.07565204922874,1.03864389304741,-0.751694558150146,-0.753164484254341,-0.75212897382225,-0.867807022713679,-0.868608550996116,-0.867986249340713,-0.123338232730075,1.91117696112312,-0.102320515554139
"BIRC5",1.42907983152445,1.6677733612666,1.62241874666222,-0.354148816461278,-0.35685097480278,-0.354947400776983,-1.00678787367337,-1.00678787367337,-0.860501013498527,-0.203346284058812,0.0205794270183018,-0.596481129526457
"KIF4A",1.35513521422841,1.72622891938035,1.67806034579448,-0.421140384765125,-0.424010194464726,-0.421988516045945,-0.647832513096047,-0.881834414578645,-0.881226939372355,0.165663422890728,-0.459606194996374,-0.78744874497475
"NAT14",0.864276965842152,0.878429735259742,2.03955803540416,-0.363916992812275,-0.841822281512501,-0.602757914631446,-1.15564758673127,-0.677379883668495,-0.675711405232863,-0.876356264917887,0.931825538030049,0.479502054970632
"TMEM101",1.53876898946164,1.9239906294309,1.31916389742057,-0.458537572084162,-0.292938604727062,-0.461107464538699,-0.909872658484712,-0.798021366986264,-0.911109627399629,-0.458031582470999,-0.0791719735607835,-0.413132666060805
"CCDC80",1.51959359765645,1.86603324977275,1.49190019278666,-0.455817499209113,-0.458480216996508,-0.777767550086316,-0.449761185398726,-0.667602953905131,-0.882703174891493,-0.505144722373823,-0.187795958925915,-0.492453778428838
"PSME1",1.45153806502197,1.47446533226529,1.41418727873787,-0.0529891735681563,-0.33313689657347,-0.133341221250797,-1.31935249412129,-1.26961338500257,-1.05778261006443,-0.244465779879319,-0.12866679578613,0.199157680221038
"MYL6",1.49653835857132,1.61098764514592,1.40334269611429,-0.245090570436424,0.0335786663675996,0.00398664273946816,-1.18134907003778,-1.07734647943942,-1.09341861725289,-0.42130120277399,-0.444931115784247,-0.0849969532138436
"CDC23",1.23920984665472,0.907674848101946,1.28480514513541,-0.924609331856693,-0.150375030584981,0.0315041073907679,-1.34761552224178,-1.23533404824837,-1.34867239189614,0.223517242976546,0.539123476764175,0.78077165780439
"TECR",-0.343410935434513,-0.291189316901809,-0.252990907387178,1.7691091654679,1.25354658765378,1.28334196276587,-1.23678932342407,-1.16830758052256,-1.19491332336054,-0.031206725492098,0.246323310097732,-0.0335129134625002
"POLR2F",1.61141650165756,1.63413690291244,1.57440272053165,-0.674895583228324,-0.679919871591877,-0.272378146321693,-0.799570067335244,-0.938868503110867,-0.528386764794371,-0.39449920633695,0.0218595714538453,-0.553297553836175
