"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005339",84.6868742170062,2.79507503152738,0.2744638107226,10.1837652992159,2.34315416170052e-24,4.48481656469725e-23
"ENSG00000005469",7.10262676604535,-3.98074201035026,1.05047893283656,-3.78945439638781,0.000150978523933455,0.000553534439500977
"ENSG00000005483",59.7910446348461,2.12739904880905,0.29526912027048,7.2049493250776,5.80654401072468e-13,5.74410805362011e-12
"ENSG00000005513",16.8639966654017,7.57269136917255,1.27085116185282,5.95875551479375,2.5416600813191e-09,1.82396823308391e-08
"ENSG00000005812",43.2673968884685,1.30083233686601,0.334673744756386,3.88686700778667,0.000101546351061959,0.000385512969643753
"ENSG00000005889",34.3641527014179,2.39859414356976,0.415084290612803,5.77857123917802,7.53376439112022e-09,5.11643447822141e-08
"ENSG00000006007",54.0200286947501,-1.72693147438878,0.312389305181292,-5.5281389143158,3.23645741866058e-08,2.04034318764349e-07
"ENSG00000006015",5.34493359360072,-3.7622734324786,1.16903847122656,-3.21826314965598,0.00128969435901542,0.00383160003324281
"ENSG00000006062",20.8641449516022,1.65685568440811,0.526777463674231,3.14526683212998,0.00165935408594285,0.00480064704109251
"ENSG00000006118",22.6282547073305,1.59426538221103,0.478952955214498,3.32864713507623,0.000872688950455668,0.00270085389465984
"ENSG00000006125",137.898797213961,1.41113751000845,0.187340442352817,7.53247666273185,4.97868262570959e-14,5.27694471849403e-13
"ENSG00000006128",9.02077818209081,3.83170228632215,1.52584373906352,2.51120228646338,0.0120320727492468,0.0272737522896855
"ENSG00000006194",41.374098097587,1.71060143280032,0.351845368732456,4.86179891741327,1.16323756595749e-06,6.03484150759903e-06
"ENSG00000006327",979.184796857992,1.94887725760024,0.0981777149616242,19.8505053653165,1.09098258980172e-87,8.85621161133158e-86
"ENSG00000006432",44.5972757600941,1.6827872256794,0.332481005190288,5.06130335089759,4.16400078813462e-07,2.29211052557869e-06
"ENSG00000006453",99.6016904856885,1.28788358332829,0.225212159051578,5.71853486397837,1.07446473067919e-08,7.17349457347501e-08
"ENSG00000006555",11.5963416922196,-3.76262143451566,0.801057848734275,-4.69706581173988,2.63925432668116e-06,1.30124007531976e-05
"ENSG00000006625",132.892982306462,-2.14180114600755,0.226186878417146,-9.46916620891476,2.82086300856269e-21,4.62876450869978e-20
"ENSG00000006652",132.635128619225,2.5588111610443,0.22823055259188,11.211518931122,3.57996501483481e-29,8.43063433527652e-28
"ENSG00000006744",26.4276352441084,-1.68306071223979,0.428725754289322,-3.9257280333665,8.64678099253747e-05,0.000332013293536497
"ENSG00000006757",11.6080492503634,-2.20988008121335,0.71400394683642,-3.09505303297664,0.00196777709337801,0.00558406824771057
"ENSG00000007080",63.0726260849318,-1.67105242775873,0.301348981014557,-5.54524001419474,2.93551215960443e-08,1.86167591004325e-07
"ENSG00000007202",76.4296405781281,-1.4613865867904,0.243964154791311,-5.99016928548577,2.09622726932888e-09,1.5201227701912e-08
"ENSG00000007376",12.9428778831598,-1.92686383923381,0.681423872546299,-2.82770228174371,0.00468833853157817,0.0119637186190931
"ENSG00000007384",134.362460661816,3.17554925685691,0.249128113942818,12.7466515384361,3.25425375238634e-37,1.03476271389243e-35
"ENSG00000007392",42.9339584056534,1.70520392368373,0.347597603419049,4.90568377604149,9.31024204507551e-07,4.89452724655398e-06
"ENSG00000007520",58.8402136211082,-2.67827362631388,0.324208089288091,-8.26097100844997,1.44492181148567e-16,1.79638927914435e-15
"ENSG00000007545",43.6138282885592,2.11158944469615,0.362405751363407,5.82658922147934,5.65716286444021e-09,3.91715240989839e-08
"ENSG00000007944",28.4545501104121,2.4671626334383,0.447597063796801,5.51201701930363,3.54744607660192e-08,2.22926939240012e-07
"ENSG00000008056",3.09210092432479,5.35510884242898,1.59794868581034,3.35123955480044,0.000804506749195639,0.00251067235162818
"ENSG00000008128",35.1869000504728,2.36882542449961,0.415931671318738,5.69522733623312,1.23207640741738e-08,8.17828495544002e-08
"ENSG00000008282",83.7677813312502,-1.71289149771536,0.247551948503409,-6.9193214114078,4.53812183446403e-12,4.17785732592419e-11
"ENSG00000008283",19.0236448055418,-2.02636667122827,0.505461382014799,-4.00894458672798,6.0990725066128e-05,0.000241929291725371
"ENSG00000008294",162.440234640171,2.02017909860044,0.183553749679077,11.0059266134987,3.57818358375419e-28,8.00306863141132e-27
"ENSG00000008300",32.0287493636874,6.03294099399621,0.902421726315032,6.68527897553093,2.30485143598808e-11,2.01309808966048e-10
"ENSG00000008311",35.4706032961131,2.99368612196086,0.479787709286424,6.23960569230358,4.38675270447297e-10,3.38247869134638e-09
"ENSG00000008324",58.0677142475554,1.32175778700642,0.332380597414798,3.97663942265835,6.98960256069012e-05,0.000274024191299783
"ENSG00000008382",4.347047846479,-3.07012565928373,1.18367155626545,-2.59373104222437,0.00949407251271291,0.0220866825144029
"ENSG00000008394",20.3249467111089,-3.23577890317829,0.560146274675737,-5.77666771960851,7.61945476760543e-09,5.16192811943814e-08
"ENSG00000008405",233.947132924236,6.04707190381301,0.394718216537426,15.3199716923621,5.62419968695968e-53,2.56151668911035e-51
"ENSG00000008441",9.50239820837248,-2.70407643574198,0.748598580992302,-3.61218482695706,0.000303628025640055,0.00104204594723521
"ENSG00000008516",117.562163286858,8.93325028411069,1.19236295174092,7.49205623259902,6.78028591433799e-14,7.14804779357252e-13
"ENSG00000008517",63.7434191959779,7.39606129905346,1.05236424054314,7.02804315665105,2.0945012164541e-12,1.97973402651141e-11
"ENSG00000008735",20.4789682490627,1.82772025214993,0.485317956995362,3.76602642825226,0.000165866242643276,0.00060219788173565
"ENSG00000008988",398.536473915034,-1.17504573256208,0.121995798907678,-9.63185407270714,5.86613263651734e-22,1.00562273768869e-20
"ENSG00000009954",84.6432538977134,1.59073094972556,0.244435902582959,6.50776311055897,7.6278076234906e-11,6.37189740945341e-10
"ENSG00000010244",181.53562320588,2.40548917263608,0.192287634465429,12.5098484846594,6.594990196824e-36,2.0002387849708e-34
"ENSG00000010256",93.2223247558556,-1.38222890555306,0.224954468941322,-6.14448297941399,8.02243916396154e-10,6.05301588095512e-09
"ENSG00000010270",23.4548571434835,1.47886617235841,0.466284340482286,3.17159733657107,0.00151603053004008,0.0044230911870091
"ENSG00000010278",200.657076690326,-1.88564146985245,0.161485335106135,-11.6768588838926,1.6736662029336e-31,4.30906597023949e-30
"ENSG00000010295",1.80152978362555,4.5320032902365,1.84308323272118,2.45892491981782,0.013935375751753,0.0309177146903845
"ENSG00000010322",67.7973759154637,1.51842419399072,0.282974515120351,5.36593973257599,8.05288295834259e-08,4.85282903166497e-07
"ENSG00000010379",2.35434241022028,4.29148630197718,1.72524697720854,2.48746200322045,0.0128658196365498,0.0289139095064298
"ENSG00000010438",74.5894167971834,-2.60495257042463,0.295012101753755,-8.82998546479618,1.04689327557419e-18,1.48480238467871e-17
"ENSG00000010704",2.11468242407939,-3.82954179506674,1.68938079886822,-2.26683160932827,0.0234005143720585,0.0482773356756476
"ENSG00000010810",47.0121226016578,1.90440335037227,0.334042929452582,5.70107367185752,1.19055165472069e-08,7.90645468486307e-08
"ENSG00000010818",62.179571104253,2.02519182802762,0.282909059956121,7.15845518818565,8.15912498334093e-13,7.99686965696767e-12
"ENSG00000011021",28.5523822039738,2.11675353032797,0.450307886794652,4.70068056190462,2.59295863931949e-06,1.28024433712376e-05
"ENSG00000011132",28.8436235716753,2.08947127150836,0.45684339164131,4.57371455894651,4.79152515341462e-06,2.27194475693743e-05
"ENSG00000011243",130.829323933759,1.79015351399667,0.205913623783034,8.69371089249982,3.50789620754004e-18,4.85546315587287e-17
"ENSG00000011275",79.4411785956578,2.00581689224543,0.289480488189556,6.92902276346857,4.23757621242583e-12,3.91947397664052e-11
"ENSG00000011304",239.975523595099,1.03908841077954,0.14117201599623,7.36044182302592,1.83302509150604e-13,1.87237204017641e-12
"ENSG00000011566",35.4395807226982,1.42770201299263,0.37838330281831,3.77316335673029,0.000161190670057133,0.00058661161571425
"ENSG00000011638",48.5817137360863,-1.65480086504355,0.359305812582942,-4.60554994406487,4.11377234224503e-06,1.96436187968794e-05
"ENSG00000012061",161.249830130619,1.59382589122782,0.178029439842396,8.95259734928552,3.47214461343707e-19,5.06507353757205e-18
"ENSG00000012211",12.0007571775652,-2.67545048585713,0.69472608512402,-3.85108684292388,0.000117594786555491,0.000441100313798799
"ENSG00000012660",130.437752705598,1.79057781427914,0.197066186549281,9.08617478032623,1.02584771692974e-19,1.53543367609875e-18
"ENSG00000012817",56.2400189710293,2.44406850832857,0.340651241189716,7.17469427028277,7.24689487554388e-13,7.11794656814986e-12
"ENSG00000013275",249.794364101654,1.22157660926844,0.152706289442511,7.99951733309796,1.24907867097322e-15,1.47075816206744e-14
"ENSG00000013364",45.2812758135737,-1.12219512371064,0.314787850300701,-3.56492514764679,0.00036396004422158,0.00122983560486234
"ENSG00000013374",24.1203836574795,-1.11547173056946,0.427217541300826,-2.61101575364388,0.0090273735141315,0.0211650959046916
"ENSG00000013375",32.8861445517292,1.49114516012939,0.373898011929496,3.98810668298116,6.66027133590142e-05,0.000262380086883927
"ENSG00000013441",612.979155167437,3.73125927529526,0.133961227769657,27.853277679054,9.83045588651974e-171,2.1533379560948e-168
"ENSG00000013503",10.0310920508564,-2.81057877319474,0.81074411672958,-3.46666564110535,0.000526956941556818,0.0017126721133971
"ENSG00000013523",8.25045551695856,-2.24896507607385,0.784183723890653,-2.86790583323488,0.00413198494619059,0.0107223377693551
"ENSG00000013563",9.8424617196223,-2.37653387925092,0.719277269275296,-3.30405808826043,0.000952960845128992,0.00291663776707094
"ENSG00000013583",9.04072662466293,-2.37447020897332,0.740823574416863,-3.20517636178408,0.00134979747368345,0.00398881022436202
"ENSG00000013588",31.1733086523877,3.40700022953955,0.493146522852478,6.90869766217278,4.89123122786135e-12,4.48796482343661e-11
"ENSG00000013810",35.3868059998518,3.2958602059407,0.42273896421274,7.79644292330263,6.36766036712903e-15,7.16751330068357e-14
"ENSG00000014216",121.030984251161,-1.24921090258914,0.198785878343389,-6.2842034504645,3.29538918625747e-10,2.57219291687518e-09
"ENSG00000014641",46.5950824446363,-2.16937300195118,0.328982506657796,-6.59418953302505,4.27585181606761e-11,3.64689462680674e-10
"ENSG00000014824",16.3739891082786,-1.90698494401608,0.529532516194751,-3.6012612742269,0.000316677127474218,0.00108359641932661
"ENSG00000014914",37.0177327568767,1.79719612648843,0.362729968425292,4.95463921630334,7.24646185092551e-07,3.86552661549177e-06
"ENSG00000014919",18.2577693380116,-2.28590466913818,0.546460380012533,-4.18311144366175,2.87546345296255e-05,0.000120685509887114
"ENSG00000015479",5.43675046720938,5.0797705164444,1.45166489353254,3.49927213854644,0.000466530161684912,0.00153361510987418
"ENSG00000016402",5.48849496569552,-5.65028908197831,1.52188797585937,-3.71268396334346,0.000205072899134532,0.000728631824937319
"ENSG00000016864",11.916274868465,-1.86331792669361,0.657660411909615,-2.83325237911644,0.00460769912553376,0.0118055827804704
"ENSG00000017483",31.428629401899,-1.10189568940802,0.367957359288268,-2.99462875681952,0.00274779055114858,0.00750138666782402
"ENSG00000017797",38.321041032746,-2.05223658624588,0.345460407689161,-5.94058404542974,2.84008405397369e-09,2.02968202717954e-08
"ENSG00000018236",14.4462357063623,-3.02643501696474,0.633107380604687,-4.78028705663511,1.75045077877356e-06,8.87117912121744e-06
"ENSG00000018510",15.9758704367119,-1.26907597260634,0.514051600428003,-2.46877156213441,0.0135577737072906,0.0301867178381107
"ENSG00000019144",9.72068306677845,3.04355247904397,0.859362512324849,3.541639803219,0.00039764807310536,0.00133095886705165
"ENSG00000020577",20.3458230687869,2.31117111612927,0.522313110393298,4.42487670736233,9.64973788215748e-06,4.36039236325387e-05
"ENSG00000021826",3.56687399518553,-3.78193709352919,1.39340270158482,-2.71417379141558,0.00664413000845664,0.0162425144582288
"ENSG00000022556",14.1057305823449,-1.8131198543331,0.581335497477088,-3.1188872212376,0.00181535431804741,0.005189950194542
"ENSG00000022840",174.210933271655,1.497761007678,0.175933358788123,8.51322920221035,1.69155246154816e-17,2.24672030503991e-16
"ENSG00000023191",110.198522545603,-1.66472818893323,0.20179335060693,-8.24966820723407,1.5883489597298e-16,1.96938145950325e-15
"ENSG00000023287",76.9495400888484,1.21525521638823,0.249575120808933,4.86929631627262,1.11996358102221e-06,5.8366682092547e-06
"ENSG00000023330",274.885420932347,2.09032370769313,0.149229440360027,14.0074485480216,1.40357541059468e-44,5.35064659287474e-43
"ENSG00000023445",7.69958929535134,3.97376162842147,1.05268858562239,3.77486911390041,0.000160091697878593,0.000583689677866469
"ENSG00000023608",47.0789485527798,1.6799201646282,0.314394616253048,5.34334901993383,9.12448325280564e-08,5.45571355670355e-07
"ENSG00000023697",26.8815715495505,-2.25807834897901,0.432928467780712,-5.21582320643969,1.83002659075558e-07,1.05578457158976e-06
"ENSG00000023892",21.3226664827276,-1.42157525955665,0.472274722076932,-3.01006002037323,0.00261196069063851,0.00716886585736107
"ENSG00000023902",10.4838515701836,3.71090069561107,1.01711948154445,3.64844127257913,0.000263836195178752,0.000917344291626803
"ENSG00000023909",38.4068368260089,2.74183607159054,0.484068530172138,5.66414856717812,1.47756349351628e-08,9.72823292486861e-08
"ENSG00000024048",59.5938315109889,1.670984241991,0.288770510534658,5.78654738289301,7.18478271152398e-09,4.8962963663719e-08
"ENSG00000024422",108.664904997911,-1.46564551459187,0.209130043645261,-7.00829727304978,2.41235835275036e-12,2.2646629433983e-11
"ENSG00000025156",45.5617537128734,2.13275208533808,0.34866745653085,6.11686592880909,9.54335907738527e-10,7.13039281363924e-09
"ENSG00000025770",39.2871127029322,2.0675350407768,0.363866985897385,5.68211769935036,1.33037051142851e-08,8.80110884837653e-08
"ENSG00000025772",168.339932292656,1.86605896299497,0.176035974150072,10.6004410291964,2.96578287978237e-26,6.13610250989456e-25
"ENSG00000026025",88.6990386322899,3.87116187313695,0.33229364262084,11.6498222554143,2.29937915081067e-31,5.87619116318284e-30
"ENSG00000026508",181.808839896546,-1.75989065331136,0.158618715282129,-11.0951009165665,1.32510374114377e-28,3.03761322720665e-27
"ENSG00000026652",26.0142385858545,4.78116834819856,0.686935400688325,6.96014260352244,3.39928471735968e-12,3.15893125249586e-11
"ENSG00000026950",12.236871609103,3.06117137859767,0.750062644835401,4.08122094824418,4.4799742012593e-05,0.000182532164090282
"ENSG00000027001",13.5443232674198,-2.09045450171101,0.58700716231433,-3.56120782831541,0.000369152735221971,0.00124494324195093
"ENSG00000027697",82.3625690103626,-1.8012439237257,0.26190952085347,-6.87735183454228,6.09753870141469e-12,5.56153562984288e-11
"ENSG00000028277",6.39058622797505,5.48437335554178,1.38602592951671,3.95690530656532,7.59270111341683e-05,0.000294903673980164
"ENSG00000028839",25.7609209959214,1.7594206623309,0.443838555119541,3.96410055421397,7.36731954634465e-05,0.000287200592484622
"ENSG00000029364",73.4240216017072,1.2451630223732,0.252330350941506,4.93465418538513,8.02928948913406e-07,4.25515341590054e-06
"ENSG00000030110",83.5953938578217,-1.12967230610643,0.252316942634859,-4.47719560291772,7.56299503273674e-06,3.48129858077942e-05
"ENSG00000030582",257.591341468566,-1.42838641115192,0.140336523801677,-10.1782940923527,2.47868447133049e-24,4.73109899092126e-23
"ENSG00000031003",15.7313235573938,1.31085491495482,0.576560962974755,2.27357556118868,0.0229915182308774,0.0475259064688598
"ENSG00000032219",29.2104827712409,1.27529021313277,0.400105772080644,3.18738269258391,0.00143566681270592,0.00421356912278642
"ENSG00000032389",11.0558966033014,-1.72682871057838,0.655535382017319,-2.63422655427737,0.00843291987794293,0.0199544400403999
"ENSG00000033011",6.95070434071165,-3.16835173813463,0.913024910028434,-3.4701700943033,0.000520128866345263,0.00169247308549036
"ENSG00000033030",35.0527019251787,2.02574800591897,0.388969404927353,5.20798803262513,1.90899233875811e-07,1.09630021951152e-06
"ENSG00000033050",48.052840812982,-1.14400964510822,0.305210596036241,-3.74826319913341,0.000178063343917559,0.000641706013525602
"ENSG00000033100",72.1311855344662,1.27391931907261,0.271673917920812,4.68914840564097,2.74344374710829e-06,1.34827363639937e-05
"ENSG00000033178",40.9959479584356,1.4057519011277,0.344247283530491,4.08355263318495,4.43523778446093e-05,0.00018081619328083
"ENSG00000033327",33.5222033508672,1.27962697843868,0.360682407345409,3.5477942710226,0.000388471525720326,0.00130308873479351
"ENSG00000033627",70.028948456014,1.29005323933313,0.259993412275419,4.96186894907375,6.98180979643303e-07,3.73011905500487e-06
"ENSG00000034510",4009.44320810543,-2.17539316178409,0.073821222153255,-29.4683980883968,7.317375743892e-191,1.83599609574017e-188
"ENSG00000034693",27.0419102392367,-3.67108893894949,0.53647694893895,-6.84295745830311,7.75746949235231e-12,7.02448024898044e-11
"ENSG00000035141",30.4232789172311,-1.80242994046197,0.408478572766701,-4.41254464892438,1.02162717190029e-05,4.59382697042165e-05
"ENSG00000035687",21.3040380520404,-1.68721814097191,0.532242976153613,-3.17001485517951,0.00152431144395349,0.00444537149758203
"ENSG00000036257",57.1642709606438,1.40943451569917,0.288630543575121,4.88317867624546,1.04389198048228e-06,5.45670807979375e-06
"ENSG00000037757",15.332158305052,-2.13017848285134,0.558825302679315,-3.81188624179702,0.000137910347731686,0.000510642017359072
"ENSG00000038219",41.6281440152903,1.01329683369308,0.325117365161487,3.11671089358692,0.00182880821847445,0.0052208426592775
"ENSG00000038358",100.424655671755,2.38288517787258,0.254587710930454,9.35978083609669,7.99022584297358e-21,1.28066337552887e-19
"ENSG00000038382",59.5249918187048,1.89192520028464,0.299450070244829,6.31799885282314,2.64971981253613e-10,2.09668196175451e-09
"ENSG00000039068",157.573963243305,-2.12657337316019,0.185393449879689,-11.4705960460859,1.85377988043145e-30,4.5846169085939e-29
"ENSG00000039123",35.6929468045117,-1.00483207670898,0.355311028488576,-2.82803514707478,0.00468346642725163,0.0119622129735466
"ENSG00000039523",118.883471616621,3.92678817449823,0.310652253706862,12.6404625353326,1.26308726447915e-36,3.96150096586644e-35
"ENSG00000039560",9.54837875652817,-1.54549213965286,0.675790083646471,-2.28694113313057,0.0221992593072053,0.0461161792020824
"ENSG00000039650",29.7612449389162,1.04776629636054,0.420880212912918,2.48946437540727,0.0127935739341673,0.0287777213189092
"ENSG00000040199",27.4399669471416,3.43312385816528,0.575285845829798,5.9676835142942,2.40645562517131e-09,1.7341560118728e-08
"ENSG00000040341",10.2917534271102,-1.48584182896932,0.657996720817478,-2.25812953463255,0.0239375847915348,0.0491969101245453
"ENSG00000041353",16.9526091276963,-3.13068503285538,0.594124547860466,-5.26940865198966,1.36863960266993e-07,8.02069983880165e-07
"ENSG00000041802",75.2244174323272,1.07570159246345,0.246627084170398,4.36165231439153,1.29083885170131e-05,5.74446183601357e-05
"ENSG00000041988",29.5908997607157,1.86347822382192,0.411070058543267,4.53323754696618,5.80864275930037e-06,2.70991447188455e-05
"ENSG00000042429",21.7527287175908,1.63366048579263,0.480128168881303,3.40255080138091,0.000667599426422031,0.00212364945111204
"ENSG00000042445",69.2106018212777,-1.38861793640151,0.260112752146984,-5.33852310176946,9.37067682580454e-08,5.59322405692486e-07
"ENSG00000042493",140.188416237971,-2.2922820925658,0.196112358035655,-11.6886162377847,1.45741791503725e-31,3.76636090402885e-30
"ENSG00000042753",108.943611027921,-2.95830660537875,0.259140382283465,-11.4158456482585,3.48497799454318e-30,8.57267314165701e-29
"ENSG00000043039",2.14760836761417,-5.34316024676005,2.3472703339843,-2.27632930446936,0.0228263074466371,0.0472268429930423
"ENSG00000043514",9.78083867915941,-1.67783585805247,0.691529118199628,-2.42626928338269,0.0152549464611962,0.0333838029122277
"ENSG00000044090",18.6086209337222,-1.37740541201522,0.490884631115282,-2.80596564794822,0.00501660401297187,0.0126862993181257
"ENSG00000046651",52.3787399237262,1.55012723864203,0.318422955721993,4.8681390923191,1.12654031603545e-06,5.86651183444876e-06
"ENSG00000047056",49.3950324198849,2.6370482109684,0.361372184729302,7.29731928024224,2.93557624434209e-13,2.96783532395025e-12
"ENSG00000047315",173.994027630832,1.02724719519355,0.17585074833852,5.84158557696926,5.17063053994623e-09,3.5965071295997e-08
"ENSG00000047346",35.6981731206755,2.29567950731206,0.406010448905552,5.65423750423254,1.56539629902551e-08,1.0257582586207e-07
"ENSG00000047578",20.1713765224548,1.32210891189785,0.468779538537967,2.82032128795821,0.00479755881237595,0.0122039284075185
"ENSG00000047849",93.6584829242796,-1.26116719000669,0.211114677440343,-5.97384893034298,2.31720393632161e-09,1.67333408274402e-08
"ENSG00000047932",27.5233548855431,-1.61142636850294,0.430386040795528,-3.744141807026,0.00018101140457667,0.000650848718905172
"ENSG00000048052",42.2172569540416,3.65460904143377,0.450180280135406,8.11810113125018,4.73534134860207e-16,5.71721002718361e-15
"ENSG00000048162",153.293746986118,2.0449254030302,0.195966400862047,10.4350816978557,1.71466195348211e-25,3.4594056956218e-24
"ENSG00000048544",61.7207166043618,-1.2482758513113,0.285045835989902,-4.37921096786526,1.19109781842685e-05,5.32291123519771e-05
"ENSG00000048649",44.4073986543267,1.68643008521458,0.329950812552793,5.1111560300969,3.20193387090183e-07,1.78243999267629e-06
"ENSG00000049245",112.540216982696,-1.30496402741964,0.207002993218174,-6.30408288852256,2.8990532534688e-10,2.28350085033502e-09
"ENSG00000049246",46.5204422343825,3.83407479890153,0.43127119182825,8.89017136212617,6.10147371645169e-19,8.77086846739931e-18
"ENSG00000049283",22.2087877083867,-1.25742617280605,0.431465897011034,-2.91431184136876,0.00356473625090018,0.00943666991414203
"ENSG00000049759",150.663762413964,4.73765227121808,0.304474094345291,15.5601161452025,1.35852157570929e-54,6.35511787958924e-53
"ENSG00000050130",18.6513738449272,-1.64586776078466,0.516112726790438,-3.18896953194675,0.00142780925650459,0.00419439224864904
"ENSG00000050165",16.4700331575187,-2.23939933401898,0.53100062723985,-4.21731956449735,2.47223499985101e-05,0.000104878090986609
"ENSG00000050327",57.244524029256,1.83261504960561,0.306516378792951,5.9788486893339,2.24720165689099e-09,1.62730497880612e-08
"ENSG00000050344",3.8497339408386,-2.72695617879397,1.19279451408441,-2.28619108035316,0.0222430823618285,0.0461863581994031
"ENSG00000050393",20.0208477274526,-1.52369287774914,0.477577171334428,-3.19046422066552,0.00142044427988676,0.00417510778752658
"ENSG00000050405",150.622787196469,-1.78479068324826,0.178838566479967,-9.97989817508511,1.86658235329138e-23,3.43451153005615e-22
"ENSG00000050820",34.8405085151319,1.71584210152893,0.42189294296956,4.06700830180212,4.7620547227963e-05,0.000193056272545796
"ENSG00000051108",178.404621885935,1.06192836309376,0.162827848539345,6.52178587766059,6.947514977999e-11,5.81770064905256e-10
"ENSG00000051128",150.727779516137,1.29195711805942,0.186754203443236,6.91795469252775,4.58210777515671e-12,4.21273066603348e-11
"ENSG00000051382",8.63629718945019,-2.61140699646229,0.810308900039652,-3.22273024069525,0.00126975073170748,0.00377641381413
"ENSG00000051596",22.1589504142755,-2.98752615704792,0.526939559113102,-5.66958032544806,1.43147726377247e-08,9.43831162926903e-08
"ENSG00000051620",37.0341983403204,-1.01572100947134,0.352258502079236,-2.88345349644071,0.00393340719294977,0.0102804960724824
"ENSG00000052723",16.4293524922289,-1.53525549666091,0.531183435529579,-2.89025484224728,0.00384929638517732,0.010085492712255
"ENSG00000052749",38.1419939272949,1.17935804273646,0.342348600175761,3.44490394332262,0.00057126236108966,0.00184192069697133
"ENSG00000052802",195.358352686963,-1.89855580853435,0.184157055050688,-10.3094383650509,6.38734963850416e-25,1.25742403725189e-23
"ENSG00000052841",40.0639964160477,1.28014149225175,0.346365784445651,3.69592364413415,0.000219088816361334,0.000773848391550145
"ENSG00000053254",4.96392798138635,-2.98989933855448,1.0297386008033,-2.90355177150984,0.00368955963898094,0.0097186339030229
"ENSG00000053371",26.0623401084786,-2.92146460092243,0.479813605250312,-6.08874898284375,1.1379637428082e-09,8.44749846732285e-09
"ENSG00000053372",41.0550950776995,-1.55064634039476,0.348282127974393,-4.45227077660664,8.49669240125989e-06,3.87745883390828e-05
"ENSG00000053438",2.13619943661491,5.15391713570281,1.94059867824397,2.65583873341938,0.00791114366784217,0.0189111004012163
"ENSG00000053501",19.4931026505223,1.13946123719204,0.487535533611806,2.33718602775592,0.0194295133625019,0.0411238166261544
"ENSG00000053747",130.133433151657,-1.06947619601701,0.196927742510054,-5.43080513890728,5.61003655771249e-08,3.45927187204792e-07
"ENSG00000054148",40.4029608245508,-1.91679322531172,0.416210089797251,-4.60535021206585,4.11772289383509e-06,1.96556817485037e-05
"ENSG00000054267",58.2790113655905,2.47809282923637,0.318920791720848,7.77024544516198,7.83341864310033e-15,8.76022506278643e-14
"ENSG00000054277",15.2361145325964,-2.02602646732828,0.555266518924233,-3.64874595942409,0.000263523530657729,0.000916719113455171
"ENSG00000054611",13.1689770967725,-1.76222666639818,0.619569403107863,-2.84427645645276,0.00445124079929447,0.0114432047373815
"ENSG00000054967",68.2144489923574,4.01848602360589,0.491383384722419,8.17790374795828,2.8882432829341e-16,3.52411647254559e-15
"ENSG00000055208",166.849822843838,1.47378944982464,0.17389935504071,8.47495638773138,2.35167620059238e-17,3.08783364112035e-16
"ENSG00000055483",67.5989377712783,2.67218196200075,0.304503151731496,8.77554779583046,1.70073934866639e-18,2.38518323288578e-17
