gene_id,log2FoldChange
ENSG00000121104,1.330966286
ENSG00000121236,-4.042547716
ENSG00000121274,2.374556698
ENSG00000121281,3.690032602
ENSG00000121297,1.931946126
ENSG00000121316,-3.753147445
ENSG00000121350,1.168022616
NA.283,NA
ENSG00000121390,1.989204488
ENSG00000121413,1.55624333
ENSG00000121417,1.613858293
NA.284,NA
ENSG00000121481,-1.316489353
ENSG00000121552,-3.2041053
ENSG00000121577,2.669408547
ENSG00000121578,-1.580745625
ENSG00000121653,2.473089257
ENSG00000121671,1.523064615
ENSG00000121691,-2.866026015
ENSG00000121716,0.92143868
ENSG00000121741,0.899961724
ENSG00000121742,-3.338449324
NA.285,NA
ENSG00000121749,1.20083338
ENSG00000121766,-2.044097403
ENSG00000121775,1.762916785
ENSG00000121851,-1.244273972
ENSG00000121858,-3.501829882
ENSG00000121900,-1.808478419
ENSG00000121903,1.640877288
NA.286,NA
ENSG00000121931,3.818926736
ENSG00000121957,-2.363968944
NA.287,NA
NA.288,NA
ENSG00000122008,1.061578854
ENSG00000122026,-1.512185459
ENSG00000122033,-1.793277421
ENSG00000122034,-2.012630106
ENSG00000122035,2.800685895
ENSG00000122042,2.427809062
ENSG00000122126,0.763097959
ENSG00000122140,-1.29228666
ENSG00000122218,1.24299896
NA.289,NA
ENSG00000122257,1.922079756
ENSG00000122299,1.082909471
ENSG00000122378,-3.137270551
ENSG00000122390,1.687868381
ENSG00000122406,-1.855778117
NA.290,NA
ENSG00000122435,1.206707771
ENSG00000122481,-1.404787445
ENSG00000122482,0.760510861
ENSG00000122483,4.224491519
ENSG00000122490,-0.844517397
ENSG00000122515,0.864469991
ENSG00000122550,-1.523024185
ENSG00000122566,1.634575467
ENSG00000122641,2.300608151
ENSG00000122642,-0.974895464
ENSG00000122643,-1.249142165
NA.291,NA
ENSG00000122705,-1.027237044
NA.292,NA
ENSG00000122786,-2.224826398
NA.293,NA
ENSG00000122861,0.625025922
ENSG00000122873,-2.152669843
ENSG00000122877,2.063674375
ENSG00000122952,-2.421837971
ENSG00000122965,0.683043845
ENSG00000123066,2.267948349
ENSG00000123091,0.415466065
ENSG00000123094,3.432374096
ENSG00000123095,2.876461314
NA.294,NA
ENSG00000123104,-2.184804099
ENSG00000123124,-1.23188919
ENSG00000123130,1.928020712
ENSG00000123131,-2.104090575
ENSG00000123136,3.106568569
ENSG00000123159,-1.331627616
ENSG00000123178,-0.97365058
ENSG00000123179,-3.491219938
ENSG00000123268,2.249858426
ENSG00000123297,-1.622500258
ENSG00000123342,10.41219579
ENSG00000123352,1.088637937
ENSG00000123353,-1.446070571
ENSG00000123358,7.139871549
ENSG00000123388,1.132455835
ENSG00000123395,1.066659284
ENSG00000123411,4.512221894
ENSG00000123415,-1.486070583
ENSG00000123416,-1.597168891
ENSG00000123472,-1.275366969
ENSG00000123496,1.804231657
ENSG00000123505,0.684768544
NA.295,NA
ENSG00000123562,1.993827836
NA.296,NA
ENSG00000123575,0.991793364
ENSG00000123600,-2.934193099
NA.297,NA
ENSG00000123636,2.136438531
ENSG00000123643,1.389296117
ENSG00000123684,1.753850755
ENSG00000123689,1.415043161
ENSG00000123728,1.190345042
ENSG00000123739,-2.189682482
ENSG00000123815,1.679502373
ENSG00000123892,-3.678059375
NA.298,NA
ENSG00000123908,2.349939617
ENSG00000123975,1.414237472
NA.299,NA
ENSG00000123983,-1.186701089
ENSG00000123989,-1.778242387
ENSG00000124067,2.821990452
ENSG00000124098,-3.364552865
ENSG00000124102,0.617097854
ENSG00000124103,4.303534381
ENSG00000124107,-1.215823139
ENSG00000124120,-0.673171681
ENSG00000124145,0.813468433
ENSG00000124151,0.836016403
ENSG00000124164,-1.138294677
ENSG00000124171,1.807372221
ENSG00000124172,-1.809873323
ENSG00000124193,2.931492366
ENSG00000124198,0.718175655
ENSG00000124201,2.177647923
ENSG00000124207,-1.292069057
NA.300,NA
ENSG00000124216,8.656299232
ENSG00000124222,0.743089621
ENSG00000124225,1.152463408
ENSG00000124226,2.529671176
ENSG00000124257,3.262762609
ENSG00000124299,-1.543465735
ENSG00000124343,-3.074218047
ENSG00000124357,-1.246744492
ENSG00000124374,-1.718232742
ENSG00000124380,0.815978083
ENSG00000124422,0.717712651
ENSG00000124429,-2.007295625
ENSG00000124466,-2.16928623
ENSG00000124486,1.468271929
ENSG00000124532,-2.932382337
ENSG00000124535,-0.930955189
ENSG00000124541,-1.199868587
ENSG00000124562,-1.562665521
ENSG00000124571,-1.259887752
ENSG00000124575,6.63285615
ENSG00000124608,-1.68447196
ENSG00000124610,6.512877324
ENSG00000124635,6.921343133
NA.301,NA
ENSG00000124688,1.334041653
ENSG00000124702,-1.125507968
ENSG00000124733,-2.077747067
NA.302,NA
ENSG00000124767,-1.669887632
ENSG00000124783,-1.102027173
ENSG00000124787,-1.594259228
ENSG00000124788,1.410887424
ENSG00000124789,1.37855767
ENSG00000124802,-0.89842908
NA.303,NA
ENSG00000124831,0.771743961
ENSG00000124875,4.054569744
NA.304,NA
ENSG00000124942,-0.806117451
ENSG00000125037,-0.860969905
ENSG00000125046,2.280532615
ENSG00000125089,1.636211728
ENSG00000125107,0.765342823
NA.305,NA
ENSG00000125124,-2.450283104
ENSG00000125144,-1.327618064
ENSG00000125148,-0.81736184
ENSG00000125149,-1.126415667
ENSG00000125166,-1.811067948
ENSG00000125170,-1.624240775
NA.306,NA
ENSG00000125266,2.730112855
NA.307,NA
ENSG00000125304,-1.570148419
ENSG00000125347,6.074586451
ENSG00000125352,-1.282557002
ENSG00000125356,-1.861261626
ENSG00000125386,2.975552577
ENSG00000125398,-1.532884027
NA.308,NA
ENSG00000125447,1.611718885
ENSG00000125482,1.370424052
ENSG00000125484,0.976079557
ENSG00000125505,1.906248936
ENSG00000125520,0.759406498
ENSG00000125531,2.112991093
ENSG00000125534,-2.226053415
ENSG00000125538,-1.915272989
NA.309,NA
ENSG00000125611,-2.245418489
ENSG00000125630,-1.453122796
ENSG00000125633,1.717078057
ENSG00000125648,-1.100888298
ENSG00000125652,-1.345623891
ENSG00000125656,-1.063886502
ENSG00000125686,1.606626189
ENSG00000125691,-1.82447901
ENSG00000125703,-2.960592525
ENSG00000125730,2.796299684
ENSG00000125735,4.774495801
ENSG00000125740,8.430003377
ENSG00000125743,-1.704679911
ENSG00000125746,-1.090652057
ENSG00000125772,1.229648429
ENSG00000125775,-1.344385279
ENSG00000125779,1.063847008
ENSG00000125812,1.331509066
ENSG00000125817,-1.231570038
ENSG00000125821,-2.038013815
ENSG00000125826,-0.922341735
ENSG00000125834,1.974211505
ENSG00000125835,0.604217772
ENSG00000125845,2.802664232
ENSG00000125848,-3.122526164
ENSG00000125868,-2.592484948
ENSG00000125871,-0.812199169
ENSG00000125877,-1.268668394
ENSG00000125901,-2.693342921
ENSG00000125912,-1.047016902
NA.310,NA
ENSG00000125945,2.830898332
ENSG00000125952,1.410068498
ENSG00000125962,1.673450054
ENSG00000125971,-1.095556467
NA.311,NA
ENSG00000125977,0.398933605
ENSG00000125995,-2.651325199
ENSG00000125998,-3.801078753
ENSG00000126001,1.245070275
ENSG00000126003,0.747749746
ENSG00000126005,-1.382132479
ENSG00000126012,2.947580036
ENSG00000126067,-1.404040346
ENSG00000126070,1.856391306
ENSG00000126088,-1.134831763
ENSG00000126107,-0.814318669
ENSG00000126214,0.987495378
NA.312,NA
ENSG00000126226,3.560829761
ENSG00000126233,-2.325104363
NA.313,NA
ENSG00000126247,-1.973144176
ENSG00000126249,-1.314039344
ENSG00000126254,0.477432384
NA.314,NA
ENSG00000126267,-2.320085294
ENSG00000126368,2.499795969
ENSG00000126391,-2.585335347
ENSG00000126432,-2.352508215
ENSG00000126453,3.561109651
ENSG00000126457,0.774533495
ENSG00000126458,-1.306439173
ENSG00000126461,2.716065644
NA.315,NA
ENSG00000126562,6.753008648
ENSG00000126602,-2.179871311
ENSG00000126603,3.417512108
ENSG00000126698,0.947516146
ENSG00000126709,-5.78699625
ENSG00000126756,-0.690898065
ENSG00000126759,5.803543876
ENSG00000126767,2.425486078
ENSG00000126775,1.110588588
NA.316,NA
ENSG00000126803,1.201071134
ENSG00000126858,-1.779869638
ENSG00000126934,-0.730930406
ENSG00000127022,-0.36513451
ENSG00000127054,1.556818303
ENSG00000127124,7.036019125
ENSG00000127125,-2.111466255
ENSG00000127184,-2.045714943
ENSG00000127191,0.933730585
NA.317,NA
NA.318,NA
ENSG00000127314,1.566329189
ENSG00000127337,-1.974087205
NA.319,NA
ENSG00000127399,-2.029436279
ENSG00000127418,3.101005388
ENSG00000127452,1.392365077
ENSG00000127481,1.885516303
ENSG00000127483,2.442550667
ENSG00000127511,1.798431827
ENSG00000127527,0.96941817
ENSG00000127528,1.908245515
ENSG00000127540,-2.663100543
ENSG00000127561,3.04278231
ENSG00000127603,-1.131840818
ENSG00000127666,0.806029118
NA.320,NA
ENSG00000127804,1.28880708
ENSG00000127824,-1.443650869
NA.321,NA
ENSG00000127870,0.695677892
ENSG00000127884,-1.347972942
ENSG00000127914,1.093659827
ENSG00000127947,0.544055422
ENSG00000127948,-1.054848229
ENSG00000127952,-1.366445321
ENSG00000127954,-1.89513075
ENSG00000127955,-1.468215623
ENSG00000127980,-1.925621433
NA.322,NA
ENSG00000127993,2.330738752
ENSG00000128016,2.943946872
ENSG00000128039,-3.498495196
ENSG00000128050,-2.219905186
ENSG00000128165,4.858844575
ENSG00000128185,-2.246754602
ENSG00000128228,-1.341813224
ENSG00000128272,2.93203024
ENSG00000128283,-0.707478104
ENSG00000128294,-1.317392926
ENSG00000128298,1.273685227
ENSG00000128311,-2.419364681
ENSG00000128340,-1.726775092
ENSG00000128342,5.362401455
ENSG00000128422,-3.340530422
ENSG00000128463,-1.070560435
ENSG00000128482,3.395224639
ENSG00000128510,2.538561258
ENSG00000128524,-1.82310503
ENSG00000128564,8.363994938
NA.323,NA
NA.324,NA
ENSG00000128578,1.058314331
ENSG00000128585,1.100134354
ENSG00000128591,10.34316958
ENSG00000128626,-1.616272617
ENSG00000128641,-1.255031771
ENSG00000128654,-1.217172534
ENSG00000128656,3.8043354
NA.325,NA
ENSG00000128694,-2.057586499
ENSG00000128789,-1.106859939
ENSG00000128791,0.941578949
NA.326,NA
ENSG00000128829,-1.220460383
NA.327,NA
ENSG00000128881,1.902005009
ENSG00000128886,-1.538223556
ENSG00000128908,2.949557899
NA.328,NA
ENSG00000128918,6.654077045
ENSG00000128944,-1.480947295
ENSG00000128951,-1.537151874
ENSG00000128965,3.071045642
ENSG00000128989,0.571262266
ENSG00000129055,-0.809416852
ENSG00000129071,-2.009728048
ENSG00000129084,-1.103373865
ENSG00000129103,-3.344404853
ENSG00000129128,-1.500033689
ENSG00000129151,-4.514797498
NA.329,NA
ENSG00000129194,-1.033187609
ENSG00000129197,1.733862309
ENSG00000129214,2.678044932
ENSG00000129226,-0.685628674
ENSG00000129235,-3.075659969
ENSG00000129245,1.467879799
ENSG00000129250,-1.290441199
NA.330,NA
ENSG00000129315,0.845714948
ENSG00000129351,1.695345114
ENSG00000129354,-2.398144844
ENSG00000129355,1.009324425
ENSG00000129422,-1.674230754
ENSG00000129437,2.235121584
ENSG00000129451,-2.169812481
ENSG00000129455,-1.886010835
ENSG00000129460,2.716700058
ENSG00000129472,2.358729312
ENSG00000129474,-1.505727354
ENSG00000129484,2.522791521
ENSG00000129493,-1.740375265
ENSG00000129514,2.881257752
ENSG00000129515,-0.593980824
NA.331,NA
ENSG00000129559,-1.997283086
ENSG00000129562,-1.346520764
ENSG00000129566,1.954443549
ENSG00000129625,-1.720132812
ENSG00000129636,-1.709946577
ENSG00000129646,1.667849002
NA.332,NA
ENSG00000129657,1.661482821
ENSG00000129667,1.066112316
NA.333,NA
ENSG00000129691,-1.581933142
ENSG00000129749,2.850152577
ENSG00000129757,1.450036776
NA.334,NA
ENSG00000129824,-0.888278302
ENSG00000129925,1.471058282
ENSG00000129946,1.291452427
ENSG00000130021,-2.502831627
ENSG00000130024,1.635933618
NA.335,NA
ENSG00000130052,3.96885288
ENSG00000130055,-4.164623263
ENSG00000130066,2.140017008
ENSG00000130147,1.140035975
ENSG00000130158,2.395406797
ENSG00000130164,-0.749901786
NA.336,NA
ENSG00000130203,-2.958318498
ENSG00000130222,5.0680015
ENSG00000130227,-1.143416778
NA.337,NA
ENSG00000130244,1.114890036
ENSG00000130254,2.745909361
ENSG00000130255,-2.146220364
NA.338,NA
ENSG00000130294,5.955038497
ENSG00000130311,1.57471695
ENSG00000130312,-1.941265713
ENSG00000130313,-1.498508684
ENSG00000130338,1.514898782
ENSG00000130340,2.5683204
ENSG00000130347,-3.080339319
ENSG00000130349,-1.461756692
ENSG00000130382,1.061801808
NA.339,NA
ENSG00000130396,2.306381341
ENSG00000130402,-1.22167913
ENSG00000130429,-1.185220827
ENSG00000130449,3.269016647
ENSG00000130479,5.020560272
ENSG00000130518,6.410330973
ENSG00000130520,-3.105948587
ENSG00000130522,1.2806201
ENSG00000130544,1.397722098
ENSG00000130545,1.606419256
NA.340,NA
ENSG00000130559,0.82904474
ENSG00000130560,-1.871043188
ENSG00000130584,6.030727865
ENSG00000130590,-1.925816615
NA.341,NA
ENSG00000130638,-1.277506581
NA.342,NA
NA.343,NA
ENSG00000130699,2.095818554
NA.344,NA
ENSG00000130703,1.226523333
ENSG00000130707,2.73611438
NA.345,NA
ENSG00000130723,1.852730387
ENSG00000130725,-0.468105871
ENSG00000130731,-2.488977694
ENSG00000130733,-0.753861474
ENSG00000130741,-0.422271293
ENSG00000130749,3.018255969
NA.346,NA
ENSG00000130758,1.109133715
ENSG00000130766,3.051319645
ENSG00000130770,-2.038408101
ENSG00000130772,0.739340374
NA.347,NA
ENSG00000130779,0.472319339
ENSG00000130783,2.259557944
ENSG00000130787,1.060109033
ENSG00000130803,2.312264188
ENSG00000130811,1.771583276
ENSG00000130813,-2.18626679
ENSG00000130816,-1.144742034
ENSG00000130818,2.218175491
ENSG00000130821,1.854071133
ENSG00000130822,5.584936795
ENSG00000130826,-1.324380745
ENSG00000130827,2.991466441
ENSG00000130856,1.840417226
ENSG00000130935,1.060543801
ENSG00000130985,1.082643069
ENSG00000131013,2.588514334
ENSG00000131018,3.256339301
ENSG00000131023,1.459344219
ENSG00000131051,3.475719253
ENSG00000131067,1.697240433
ENSG00000131069,-0.882918562
ENSG00000131080,2.154322087
NA.348,NA
ENSG00000131100,-0.756018575
ENSG00000131115,1.409305722
ENSG00000131143,-0.483317457
ENSG00000131149,1.596829017
ENSG00000131165,1.134783803
ENSG00000131171,-4.203961728
ENSG00000131174,-0.948614799
ENSG00000131187,-1.602676959
ENSG00000131196,3.909336132
ENSG00000131236,-1.484312715
ENSG00000131238,-2.289195587
ENSG00000131263,2.207654602
ENSG00000131323,1.820883355
ENSG00000131374,-2.44379756
ENSG00000131378,-1.459270819
ENSG00000131381,0.975036134
ENSG00000131398,2.348983843
NA.349,NA
ENSG00000131408,-0.95282227
ENSG00000131435,1.771549249
ENSG00000131459,3.863318351
ENSG00000131462,-1.923570822
ENSG00000131469,-1.767789986
ENSG00000131470,1.256208924
ENSG00000131471,5.950600994
ENSG00000131473,-1.728143275
ENSG00000131475,-1.440232415
ENSG00000131480,5.190493702
ENSG00000131495,-2.337638504
ENSG00000131503,1.255535676
ENSG00000131504,0.866192215
ENSG00000131508,0.452786381
ENSG00000131558,-2.511531665
ENSG00000131584,1.300425264
ENSG00000131626,1.407278228
ENSG00000131652,5.838941603
NA.350,NA
ENSG00000131711,4.045673163
ENSG00000131724,-1.238747236
ENSG00000131746,-2.863606623
ENSG00000131747,-1.559702353
ENSG00000131748,1.072453553
ENSG00000131759,3.348498328
NA.351,NA
ENSG00000131779,-1.703691996
NA.352,NA
ENSG00000131788,-1.094294095
ENSG00000131791,1.127588971
NA.353,NA
NA.354,NA
ENSG00000131931,3.172203351
ENSG00000131966,-1.59093539
NA.355,NA
ENSG00000131981,-1.24466245
ENSG00000132002,4.467927212
ENSG00000132003,3.3754835
ENSG00000132005,2.261676171
ENSG00000132010,1.708027434
NA.356,NA
ENSG00000132017,1.390162479
NA.357,NA
NA.358,NA
ENSG00000132153,0.965903504
ENSG00000132155,1.411622888
ENSG00000132164,-2.162027956
NA.359,NA
ENSG00000132254,1.715260963
ENSG00000132256,-1.112320267
ENSG00000132274,-1.242894666
ENSG00000132275,1.10942125
ENSG00000132305,-1.975732835
ENSG00000132313,-1.407103323
NA.360,NA
ENSG00000132323,1.300510754
ENSG00000132326,3.645993797
ENSG00000132357,1.004971092
ENSG00000132359,0.873250671
ENSG00000132383,-2.552335055
NA.361,NA
ENSG00000132394,-1.65539275
ENSG00000132405,-2.099888608
ENSG00000132424,1.775377441
ENSG00000132432,-1.407521524
ENSG00000132436,-1.717248406
NA.362,NA
ENSG00000132463,-0.876292895
ENSG00000132466,0.781378366
ENSG00000132467,0.5922162
ENSG00000132470,-0.85591349
ENSG00000132471,1.419266862
ENSG00000132475,1.045580882
ENSG00000132507,-0.819539908
ENSG00000132510,4.59997262
ENSG00000132535,2.153410906
ENSG00000132541,-2.275858492
ENSG00000132549,1.228233029
ENSG00000132589,-0.930114678
ENSG00000132612,-1.129881399
ENSG00000132646,-2.609194336
ENSG00000132664,-1.248951852
ENSG00000132669,-2.450798772
ENSG00000132670,-0.784001888
ENSG00000132676,-0.728442905
ENSG00000132680,2.366513085
NA.363,NA
ENSG00000132698,-3.047626356
ENSG00000132716,2.236089925
NA.364,NA
ENSG00000132740,1.371653724
ENSG00000132746,-3.027008164
ENSG00000132780,0.823437425
ENSG00000132793,-0.859543916
ENSG00000132819,2.382097319
NA.365,NA
ENSG00000132823,2.57272687
ENSG00000132842,-1.169404006
NA.366,NA
ENSG00000132849,0.739105719
NA.367,NA
ENSG00000132906,2.335315243
ENSG00000132950,1.505916506
ENSG00000132952,1.70649222
ENSG00000132963,-0.370281442
NA.368,NA
ENSG00000133026,-1.064358488
ENSG00000133027,-2.185515724
ENSG00000133030,0.986177154
ENSG00000133048,-2.524148137
ENSG00000133056,-1.871432475
ENSG00000133065,2.659031491
ENSG00000133101,3.069658734
ENSG00000133103,-1.283261434
ENSG00000133104,0.782125659
ENSG00000133112,-0.640823179
ENSG00000133131,1.173054584
ENSG00000133134,0.989141193
ENSG00000133135,-2.455014699
ENSG00000133142,-1.321693691
ENSG00000133193,-0.775907837
ENSG00000133195,-2.685857759
NA.369,NA
ENSG00000133226,2.167379211
NA.370,NA
ENSG00000133265,-1.277733155
ENSG00000133275,-0.874117442
ENSG00000133315,-2.96070771
ENSG00000133316,2.265143205
ENSG00000133318,-0.780570485
NA.371,NA
ENSG00000133398,2.279851373
NA.372,NA
ENSG00000133466,-1.671292916
NA.373,NA
ENSG00000133641,-1.190793892
ENSG00000133657,2.295512451
ENSG00000133678,-2.265356347
ENSG00000133704,-1.439567587
ENSG00000133706,-0.96798935
ENSG00000133710,-1.850648213
NA.374,NA
ENSG00000133773,1.113870571
ENSG00000133794,2.243118616
ENSG00000133818,1.221592813
ENSG00000133835,-3.032660731
ENSG00000133858,1.98980298
ENSG00000133872,0.59093645
ENSG00000133884,1.132507377
ENSG00000133935,-3.205877589
ENSG00000133961,1.555337531
NA.375,NA
ENSG00000133983,-1.499366252
ENSG00000134001,0.46791317
ENSG00000134049,-0.896401825
ENSG00000134057,-0.736312751
ENSG00000134058,1.339101532
ENSG00000134086,0.776933157
NA.376,NA
NA.377,NA
ENSG00000134186,1.934542525
ENSG00000134202,-1.746824652
ENSG00000134215,-1.829521661
NA.378,NA
ENSG00000134243,-1.468209195
ENSG00000134247,-2.474776332
ENSG00000134259,1.869373534
ENSG00000134262,1.824897114
ENSG00000134278,0.679995283
ENSG00000134283,1.015328812
ENSG00000134285,1.894486159
ENSG00000134287,-1.073551391
ENSG00000134308,-1.298217905
ENSG00000134313,0.89602489
ENSG00000134318,1.245654009
ENSG00000134324,1.811670758
ENSG00000134330,-1.371058832
ENSG00000134333,-3.154079394
ENSG00000134352,2.466538698
ENSG00000134419,-1.223407029
ENSG00000134440,-1.38562674
ENSG00000134480,-1.686661358
NA.379,NA
NA.380,NA
ENSG00000134590,-2.077786644
NA.381,NA
NA.382,NA
ENSG00000134644,2.4916376
ENSG00000134684,1.210541254
ENSG00000134716,-2.163270327
ENSG00000134748,1.33931629
ENSG00000134757,-3.320152553
ENSG00000134758,1.152832972
ENSG00000134760,-4.431272614
ENSG00000134762,-2.736489656
ENSG00000134765,-4.507813413
NA.383,NA
ENSG00000134779,-2.29034688
NA.384,NA
ENSG00000134815,3.688492627
NA.385,NA
ENSG00000134824,-2.284037716
ENSG00000134825,-1.92721866
ENSG00000134851,-1.077387098
ENSG00000134882,-2.379132616
ENSG00000134884,1.928851353
ENSG00000134899,-1.106673504
ENSG00000134910,-0.749461053
ENSG00000134954,2.281434781
ENSG00000134955,-1.132813524
NA.386,NA
ENSG00000134996,-1.922450927
ENSG00000135018,1.651120439
ENSG00000135047,-1.727218282
ENSG00000135048,2.503945268
ENSG00000135052,0.88252443
NA.387,NA
ENSG00000135069,-1.621973992
NA.388,NA
ENSG00000135097,4.060379581
ENSG00000135164,1.166122418
ENSG00000135218,-2.293584894
ENSG00000135245,-1.754800277
NA.389,NA
ENSG00000135253,2.304404741
ENSG00000135269,0.832420373
NA.390,NA
ENSG00000135317,-1.624091926
NA.391,NA
ENSG00000135334,1.687064631
ENSG00000135336,-2.670347908
ENSG00000135338,1.554015591
ENSG00000135341,0.767024917
ENSG00000135365,1.760692334
ENSG00000135373,0.97123144
ENSG00000135378,-1.723151015
ENSG00000135387,-1.128857282
ENSG00000135390,-1.871044151
ENSG00000135392,0.985870115
ENSG00000135404,0.254611165
ENSG00000135406,3.070302689
ENSG00000135407,3.843196035
ENSG00000135409,4.944206717
NA.392,NA
ENSG00000135424,4.731777353
ENSG00000135437,4.406872016
ENSG00000135446,-1.107874005
ENSG00000135452,-1.152982897
ENSG00000135473,1.452983811
ENSG00000135476,3.01569725
NA.393,NA
ENSG00000135519,2.255615707
ENSG00000135541,2.280572148
ENSG00000135587,-2.198441244
ENSG00000135596,2.42934631
ENSG00000135604,2.588522241
ENSG00000135617,-1.749280654
ENSG00000135624,-0.952381482
ENSG00000135625,8.39380812
NA.394,NA
ENSG00000135655,1.137298161
ENSG00000135686,1.332519264
ENSG00000135698,-1.362845261
ENSG00000135709,1.12469988
ENSG00000135720,0.74655262
ENSG00000135736,1.733628793
ENSG00000135740,6.076621612
ENSG00000135750,0.578662178
ENSG00000135766,-1.037133863
ENSG00000135821,1.428160573
ENSG00000135823,-0.80489969
ENSG00000135828,-2.220002136
ENSG00000135829,1.964534457
ENSG00000135837,0.856215239
ENSG00000135845,-1.325783444
ENSG00000135862,1.374854301
ENSG00000135870,2.188446604
ENSG00000135899,-1.837097987
NA.395,NA
NA.396,NA
ENSG00000135919,1.993142989
ENSG00000135924,1.66050336
ENSG00000135926,-2.200048484
ENSG00000135930,-0.789506811
ENSG00000135940,-2.331671238
ENSG00000135945,1.20054727
ENSG00000135956,-1.025236434
ENSG00000135972,-0.683472064
ENSG00000135999,1.924237226
ENSG00000136002,-1.73649955
ENSG00000136003,1.695392093
ENSG00000136021,0.78830816
ENSG00000136026,-2.137943654
NA.397,NA
ENSG00000136045,-1.665110484
ENSG00000136051,-0.866750696
ENSG00000136052,4.076289575
ENSG00000136068,-0.98806574
NA.398,NA
NA.399,NA
ENSG00000136108,-1.879456106
ENSG00000136111,-1.657354793
ENSG00000136141,0.9709044
ENSG00000136143,-1.117292123
ENSG00000136155,-2.258242148
ENSG00000136156,-2.525913502
ENSG00000136159,-1.970305323
ENSG00000136193,-0.904759363
ENSG00000136197,-1.691249774
NA.400,NA
ENSG00000136235,-2.80088747
ENSG00000136238,-0.890340954
ENSG00000136240,-1.196248686
ENSG00000136244,3.609813106
ENSG00000136247,-1.445933785
ENSG00000136261,-1.465203127
ENSG00000136271,-0.760786843
ENSG00000136273,0.919152244
NA.401,NA
ENSG00000136279,-0.922377866
ENSG00000136295,0.820037
ENSG00000136367,3.479662536
ENSG00000136379,-2.813379453
ENSG00000136425,-2.643623174
ENSG00000136448,0.57598423
ENSG00000136450,1.588139319
ENSG00000136451,4.505585923
ENSG00000136478,-1.427737707
ENSG00000136485,0.844068013
ENSG00000136518,-1.53365358
ENSG00000136521,-1.328723328
ENSG00000136522,1.086747166
ENSG00000136527,2.145678935
NA.402,NA
ENSG00000136536,0.496153157
ENSG00000136603,3.861447031
ENSG00000136628,-1.137825573
ENSG00000136643,0.870573578
ENSG00000136688,-0.805998908
ENSG00000136689,-2.553560697
ENSG00000136695,-2.633202838
ENSG00000136709,0.94076066
ENSG00000136710,-1.711908684
ENSG00000136770,-1.283333373
ENSG00000136783,-2.057327777
ENSG00000136802,-1.120780908
ENSG00000136810,-1.724897124
ENSG00000136813,0.735264604
ENSG00000136816,-1.468935541
ENSG00000136819,-1.193270478
ENSG00000136824,-1.589976745
ENSG00000136826,-1.094498889
ENSG00000136827,-0.901071866
ENSG00000136830,-1.744500296
NA.403,NA
ENSG00000136848,-1.49988704
ENSG00000136861,-1.21018924
ENSG00000136866,2.220311102
ENSG00000136867,-1.21239877
ENSG00000136870,1.247541241
ENSG00000136874,-2.063777918
ENSG00000136888,-0.849208044
ENSG00000136891,0.965202241
NA.404,NA
ENSG00000136897,0.709575596
ENSG00000136936,-1.578868936
ENSG00000136937,-0.792902707
ENSG00000136938,-0.885192262
ENSG00000136940,-1.300077279
ENSG00000136942,-1.695516016
ENSG00000136943,-1.074956071
ENSG00000136950,0.961242993
ENSG00000136997,-1.654486663
ENSG00000137033,-4.404989927
ENSG00000137038,-2.34452333
ENSG00000137054,-1.56576109
ENSG00000137073,0.835056725
ENSG00000137075,1.199677819
ENSG00000137076,1.599573853
ENSG00000137094,3.025898212
ENSG00000137106,-2.226966718
ENSG00000137133,-2.146013943
NA.405,NA
ENSG00000137154,-1.735531792
ENSG00000137168,-1.990485958
ENSG00000137171,2.895921955
ENSG00000137177,-1.144473782
ENSG00000137185,2.576304652
ENSG00000137193,-1.564701417
ENSG00000137203,-1.18815049
ENSG00000137210,-1.627862699
ENSG00000137216,0.553447727
ENSG00000137221,4.986377374
NA.406,NA
ENSG00000137266,-1.564050995
ENSG00000137267,-0.58934906
NA.407,NA
ENSG00000137288,-1.340794288
ENSG00000137309,0.266833539
ENSG00000137331,2.134402
ENSG00000137337,1.24746667
ENSG00000137343,2.812394203
ENSG00000137393,-2.481881562
ENSG00000137409,2.672094618
ENSG00000137411,3.18377836
ENSG00000137434,-2.369334059
ENSG00000137440,-3.462679884
ENSG00000137449,0.904131995
ENSG00000137460,-1.179891496
NA.408,NA
NA.409,NA
ENSG00000137474,4.398339392
NA.410,NA
ENSG00000137496,4.000764792
ENSG00000137504,1.644549156
ENSG00000137509,-2.24485135
ENSG00000137522,1.479552556
ENSG00000137547,-1.783925565
ENSG00000137563,-3.531028908
ENSG00000137571,6.58141342
ENSG00000137575,1.293693119
ENSG00000137648,-2.647308487
ENSG00000137656,0.895491098
NA.411,NA
NA.412,NA
ENSG00000137699,-3.457204891
ENSG00000137709,-2.321044495
ENSG00000137720,-1.666857576
ENSG00000137747,-1.199233766
ENSG00000137752,-3.447284415
ENSG00000137767,-2.39365947
ENSG00000137770,1.875266277
ENSG00000137806,-1.516675781
ENSG00000137814,1.0841574
ENSG00000137817,1.096552627
ENSG00000137818,-2.251961015
ENSG00000137819,-2.130258925
ENSG00000137843,-1.741840483
ENSG00000137857,-1.780421035
NA.413,NA
NA.414,NA
NA.415,NA
ENSG00000137942,2.623456883
ENSG00000137944,-1.292875935
ENSG00000137947,1.543832856
NA.416,NA
NA.417,NA
ENSG00000137975,-4.077706914
ENSG00000137992,-1.448143874
NA.418,NA
ENSG00000138018,-1.312938003
