"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000002586",409.475402352691,-0.00225288555686795,0.0846857201100347,-0.0266028977960004,0.978776461971914,1
"ENSG00000002726",2.74932298625239,0.518369961867222,0.970089169082555,0.534352901143573,0.593097398330652,1
"ENSG00000002822",10.1544506967998,-0.084995562851895,0.502273701886135,-0.169221606730992,0.865622335160831,1
"ENSG00000002834",258.351775445369,-0.00705810220737613,0.104199067994356,-0.0677367115007061,0.9459952248587,1
"ENSG00000002919",13.3930668441558,0.00519766781876657,0.447773765092964,0.0116077989019465,0.990738524455105,1
"ENSG00000002933",12.8540652490139,0.283338310184728,0.459664799691218,0.616402018112028,0.537629221735817,1
"ENSG00000003056",67.057076481986,-0.0488118751765652,0.200283100553214,-0.243714397479063,0.807452021967645,1
"ENSG00000003096",8.5004650037811,-0.163055828694803,0.553856233749957,-0.294400999318562,0.768451503382592,1
"ENSG00000003137",6.47295239392098,-0.0639588774247221,0.632588013938545,-0.101106685576461,0.919465770922696,1
"ENSG00000003147",19.0659814759995,0.0817193477771671,0.371601935634837,0.219910985225519,0.825940480757841,1
"ENSG00000003249",16.3960968898735,-0.138003643110895,0.400649562768119,-0.344449753438934,0.730508077521749,1
"ENSG00000003393",25.7177483974241,-0.012308149030255,0.320124451809739,-0.0384480128296171,0.969330480557063,1
"ENSG00000003400",7.06751104245082,-0.124457024624457,0.601657765562436,-0.20685684079572,0.83612166349945,1
"ENSG00000003402",28.8520075873619,-0.02608534701284,0.301310753052747,-0.0865729043804606,0.931011004188189,1
"ENSG00000003436",67.8749496036059,0.0455522879019326,0.204815206520827,0.222406766937496,0.823997244479677,1
"ENSG00000003509",14.6238389475974,0.106654183324909,0.425865931873886,0.250440749875463,0.802246519574425,1
"ENSG00000003756",41.0056831446988,0.0810938879922387,0.25783319026817,0.314520748503689,0.75312556041231,1
"ENSG00000003987",0.915453472504789,0.596455197022415,1.72124507873981,0.346525433472324,0.728947873684584,1
"ENSG00000003989",55.3007217348687,0.0939564733518988,0.226277430019969,0.415226889149338,0.677975816309431,1
"ENSG00000004059",123.139149671667,-0.048516821735918,0.153022341742619,-0.317057111944624,0.751200266917816,1
"ENSG00000004139",9.06020563485239,-0.0458814452398522,0.53177110698367,-0.0862804402821028,0.931243486879772,1
"ENSG00000004142",188.216422346785,-0.0556822559327353,0.122963592854585,-0.452835303849527,0.650667340004676,1
"ENSG00000004399",17.1271810769196,-0.0219042340912178,0.388493545764017,-0.056382491627089,0.955037104423446,1
"ENSG00000004455",41.4058737116963,-0.108996796749104,0.252792429031321,-0.431171127896396,0.666343945566804,1
"ENSG00000004478",74.4355292483442,0.189955641520089,0.19581088436612,0.970097459776122,0.331997915080883,1
"ENSG00000004487",48.3775906752874,-0.0533347089579929,0.235187946478442,-0.226774840108066,0.820598828727645,1
"ENSG00000004534",44.999044250936,0.00696789040272451,0.251948104518555,0.0276560540752604,0.977936474051381,1
"ENSG00000004700",33.7749099181793,0.216315757383415,0.290453014993563,0.744753010700229,0.456421046081335,1
"ENSG00000004766",5.90082352160216,-0.0699929400970765,0.657297117236379,-0.106485998890979,0.91519676351234,1
"ENSG00000004776",1.40774822135213,-0.259030091601562,1.29046024633986,-0.200726905254347,0.840912120516709,1
"ENSG00000004777",4.18310964436622,0.382442989286763,0.815741359853517,0.468828734337362,0.639192059260714,1
"ENSG00000004779",111.12411449107,-0.0553267718363667,0.161491485398562,-0.34259869305072,0.731900385426174,1
"ENSG00000004799",2.15141309688772,0.199786518627963,1.05571029723442,0.189243696070154,0.849901821848576,1
"ENSG00000004838",1.58687601216368,1.80916630335298,1.45559404366768,1.24290581651076,0.213902542069142,1
"ENSG00000004864",51.6294756956314,0.00650820992243838,0.226916533000377,0.028681074209906,0.977118950750848,1
"ENSG00000004866",10.9117548158363,-0.0825597018293926,0.494461026487956,-0.166969078262438,0.867394379313806,1
"ENSG00000004897",25.708514345068,-0.0502492539315466,0.324345223692387,-0.15492521628499,0.876880273935554,1
"ENSG00000004948",1.3323891833968,-0.412731248804052,1.45731935946758,-0.283212630177946,0.777013847067144,1
"ENSG00000004961",50.6131547157868,-0.0322678081445309,0.233633484243937,-0.138112943223669,0.890151156597727,1
"ENSG00000004975",39.3701281730577,0.0401222126432099,0.258806405222684,0.155027896657688,0.876799324819041,1
"ENSG00000005001",26.2170897829317,-0.073830471470268,0.329947164735,-0.223764527661772,0.822940532915775,1
"ENSG00000005007",52.939848283234,-0.00362374210299806,0.223210229382182,-0.0162346596436378,0.987047184705961,1
"ENSG00000005020",7.80026349692382,-0.112961463885673,0.58081091497801,-0.194489223553847,0.845792832985457,1
"ENSG00000005022",649.93171493595,-0.10941533162879,0.0705186855787672,-1.55157928328905,0.120762923308434,1
"ENSG00000005059",4.32488797692131,-0.0882611426402605,0.742789128241433,-0.1188239559311,0.905414829052187,1
"ENSG00000005075",57.5573534845511,-0.0463780262404487,0.230224976232035,-0.2014465458939,0.840349422744834,1
"ENSG00000005100",13.2374906317693,0.0406052816380588,0.444458516669417,0.0913589910310134,0.927207345847419,1
"ENSG00000005108",1.57600091284148,0.3285342887533,1.29706683294666,0.25329017781369,0.800043985663481,1
"ENSG00000005156",9.31944341471065,-0.0431746083810952,0.527837439720654,-0.0817952747041674,0.934809513724288,1
"ENSG00000005175",15.5537509409618,-0.0231017345917492,0.41892163566344,-0.0551457184949719,0.956022373442823,1
"ENSG00000005187",1.24861197650339,0.421973776951517,1.4622816220095,0.288572167358318,0.772908796994096,1
"ENSG00000005189",30.4227135653244,-0.0442094454055379,0.300636586165474,-0.147052778803191,0.883090361633245,1
"ENSG00000005194",51.7166156200576,-0.0381839291726531,0.225329195428364,-0.169458418826123,0.865436076267744,1
"ENSG00000005206",24.6162636998346,0.080855992660653,0.326665817641494,0.247518988195423,0.804506598138531,1
"ENSG00000005238",28.3033928808677,0.0223134071714897,0.305406553029884,0.0730613241599511,0.941757318220396,1
"ENSG00000005243",13.0241773527194,0.18479144559971,0.453533999830082,0.407447833390535,0.683679101187492,1
"ENSG00000005249",2.17299998729557,0.490743351976568,1.1216837064643,0.437506000264065,0.6617444255082,1
"ENSG00000005302",6.32750204853367,0.240351630290425,0.645994113774545,0.372064737379803,0.709844650103823,1
"ENSG00000005339",22.9590425874497,0.00537338844263215,0.335931349464911,0.0159954956606198,0.987237985178415,1
"ENSG00000005421",17.6981064230236,0.116797024064685,0.394845171251694,0.295804615501382,0.76737929799938,1
"ENSG00000005436",6.57148123191824,-0.136991511584687,0.630350769268644,-0.217325841838235,0.827954419448452,1
"ENSG00000005448",2.91618185079536,0.292484814845366,0.923094961073806,0.316852357752152,0.751355633705308,1
"ENSG00000005469",32.5177281079491,-0.159431313078133,0.284510090856639,-0.560371382955509,0.575226146857911,1
"ENSG00000005471",1.07924492745444,0.00586386367316109,1.55001281004384,0.00378310658799989,0.996981524861582,1
"ENSG00000005483",16.5507554372919,-0.0222796847088985,0.399014307701922,-0.0558368065476544,0.955471813283759,1
"ENSG00000005486",114.510493069712,0.0528988039102474,0.156707147338421,0.337564717428035,0.735691234350692,1
"ENSG00000005700",42.5619199139227,-0.00442272901039531,0.255488903373295,-0.0173108458019144,0.986188633201744,1
"ENSG00000005801",8.15453836526691,0.183888972760211,0.56639338424501,0.324666526614414,0.74543347125095,1
"ENSG00000005810",17.9592574890345,0.00687765923003402,0.384384076822171,0.0178926746573216,0.985724472856635,1
"ENSG00000005812",12.7387306591595,0.0454506854715452,0.458233729885086,0.0991866868528931,0.920990045084294,1
"ENSG00000005844",1.24491817978803,0.00569306279145889,1.40290282758908,0.00405805924651429,0.996762146067131,1
"ENSG00000005882",9.57014289890264,-0.13600931649456,0.51541362441728,-0.263883820782445,0.7918694430388,1
"ENSG00000005884",86.9337623984844,0.0157664322402254,0.178323112261648,0.0884149678651407,0.929546865248865,1
"ENSG00000005889",9.74496092736336,-0.0928565022677332,0.5180387472642,-0.17924624896905,0.857744350306496,1
"ENSG00000005893",138.861656989252,-0.0951133204614984,0.141585167184759,-0.671774609958837,0.501727194849557,1
"ENSG00000005981",40.5255382875253,-0.0191784705475267,0.26169803514745,-0.0732847326756613,0.941579540589654,1
"ENSG00000006007",86.0150785248162,-0.0324453375183292,0.177025254204997,-0.183280841279049,0.854577666212784,1
"ENSG00000006015",14.1273741386246,-0.0962768289818366,0.445737935873112,-0.215994245123537,0.828992233418685,1
"ENSG00000006016",0.913499368827408,0.00584821125023399,1.61752380440649,0.00361553334442571,0.997115228050412,1
"ENSG00000006025",2.57493120648698,-0.186724073578704,1.02021633978338,-0.183023998241736,0.854779188783546,1
"ENSG00000006042",40.7777625740232,0.0405758524472896,0.253642608343809,0.159972540545276,0.872902705085532,1
"ENSG00000006047",18.5546070731391,0.0581023380485059,0.375372168561921,0.15478595089002,0.876990067284142,1
"ENSG00000006062",3.58891183189459,0.00586581678463493,0.892454803703184,0.00657267657734049,0.99475580059412,1
"ENSG00000006071",0.8252107776308,0.00583702538626639,1.67348690532039,0.00348794207334947,0.997217030513515,1
"ENSG00000006118",8.32199259008286,-0.279102012351441,0.558852621201577,-0.499419707026425,0.617483738782719,1
"ENSG00000006125",86.3134165945446,-0.124173452316501,0.176640098799071,-0.702974314217006,0.4820717568706,1
"ENSG00000006128",4.5163963514066,-0.256376002866535,1.03578148858483,-0.247519390616661,0.804506286739493,1
"ENSG00000006194",16.9943711622772,-0.0227041311882549,0.393084299974947,-0.0577589366700779,0.953940647332806,1
"ENSG00000006282",71.2664001129089,0.057026404644576,0.197253140987965,0.28910264424157,0.772502830148643,1
"ENSG00000006283",3.23665688660256,-0.132465854501477,0.877062678085442,-0.151033509703821,0.879949282172501,1
"ENSG00000006327",358.793023066117,0.00277110369871218,0.106756450500155,0.0259572483510789,0.97929143782402,1
"ENSG00000006432",16.4784006071911,0.121413816009244,0.39801040244527,0.305051866140456,0.760326650196764,1
"ENSG00000006451",69.5574668954445,8.42873983012752e-05,0.197736221331613,0.000426261803394742,0.999659892298511,1
"ENSG00000006453",64.8105439146533,-0.00102837228908214,0.20313246861651,-0.00506256974124399,0.995960671019887,1
"ENSG00000006459",10.1586775320951,0.171316915991389,0.531964125586407,0.32204599474173,0.747417850327641,1
"ENSG00000006530",7.46972642572053,-0.177859444175022,0.582655042261934,-0.305256852295573,0.76017053541845,1
"ENSG00000006534",11.3245213646901,-0.0367217132930508,0.481877001195748,-0.0762055736254857,0.939255548474385,1
"ENSG00000006555",3.6619457922589,0.130235884069725,0.829769057829949,0.156954375245474,0.875280805618727,1
"ENSG00000006576",16.2107967976418,0.00742181286924664,0.401092598794694,0.0185039885840567,0.985236795681255,1
"ENSG00000006606",2.91581487547509,-0.316620010563537,0.962296233525059,-0.329025511617875,0.742136405148979,1
"ENSG00000006607",11.4197104179366,0.0506756250016092,0.484083594554363,0.104683624009733,0.916626856703884,1
"ENSG00000006611",75.1207070808496,-0.0429867879434316,0.187296397615517,-0.229512091480131,0.818470923788662,1
"ENSG00000006625",61.3209588401996,0.0371924708824349,0.208255384240802,0.178590680946956,0.858259112374792,1
"ENSG00000006634",3.15335064039027,-0.2829593349045,0.897763002456306,-0.315182664166729,0.752622967268778,1
"ENSG00000006638",1.17119032454879,-0.412847328372155,1.47611889728665,-0.279684332428123,0.779719699721255,1
"ENSG00000006652",32.9838602777148,-0.120364443492119,0.291289391546658,-0.4132125885293,0.679450865825731,1
"ENSG00000006659",1.45839214819313,2.86471164505565,1.73739595582458,1.648853639524,0.0991776228355485,1
"ENSG00000006695",6.72226638817582,-0.124433081944704,0.61210453959096,-0.203287304531113,0.838910477875725,1
"ENSG00000006704",13.0196053087702,0.00468683068380322,0.454964713704203,0.0103015256845839,0.991780717077492,1
"ENSG00000006712",70.0606321823642,-0.0146051089761965,0.196450738539913,-0.0743448921838958,0.94073595704462,1
"ENSG00000006715",17.1335679014957,-0.107085061902358,0.39368888550467,-0.272004280143915,0.785618728308027,1
"ENSG00000006744",32.6617896628727,-0.078038447838182,0.281769455058763,-0.27695850787626,0.781811966215666,1
"ENSG00000006747",12.8641060789927,0.0418460756478038,0.444428958384549,0.0941569509779688,0.924984480935794,1
"ENSG00000006756",18.8552952433228,-0.13847560721287,0.367567659027806,-0.376735014117209,0.7063705393054,1
"ENSG00000006757",9.07746825299003,0.0055510400412706,0.548803596931765,0.0101148025856703,0.991929692792714,1
"ENSG00000006831",75.3923105525371,-0.0326086714602727,0.191699133419958,-0.170103384812056,0.864928831616706,1
"ENSG00000006837",2.83617657004713,0.156514630638518,0.932740510453133,0.167800828724039,0.866739970516912,1
"ENSG00000007038",1.41493224336876,0.746530926061254,1.45696481702565,0.512387751123103,0.608379661857429,1
"ENSG00000007047",15.1411407538475,0.00538801684082754,0.418055716746392,0.0128882745169973,0.989716929431017,1
"ENSG00000007062",122.346040265695,-0.071446381136861,0.150886175728752,-0.473511776620942,0.6358481010748,1
"ENSG00000007080",67.1766171915278,0.0395178911991121,0.203558115179929,0.194135670612697,0.846069651806277,1
"ENSG00000007168",53.3367630468804,-0.0731202108016191,0.227912268842789,-0.320826128285602,0.748342157718569,1
"ENSG00000007171",6.13357556053931,-0.493633805211195,0.651757066841478,-0.757389264075686,0.448816686171062,1
"ENSG00000007202",146.604752863623,-0.0599894221505359,0.13558524361627,-0.442448016838148,0.658165039054926,1
"ENSG00000007216",11.414233637896,-0.165143759214019,0.485766285704044,-0.339965460910216,0.733882538582343,1
"ENSG00000007237",11.5285216513758,0.00601243242747909,0.462579513033683,0.0129976193455876,0.989629692187816,1
"ENSG00000007255",45.8402476138317,-0.0673518718782257,0.25359968535606,-0.265583420514351,0.79056005568103,1
"ENSG00000007341",4.50072873862606,0.105718825539113,0.745868953182524,0.141739142094633,0.887286056126217,1
"ENSG00000007350",4.74255458486788,0.21367592408563,0.746315346811005,0.286307825503876,0.774642365007872,1
"ENSG00000007376",28.459119098415,0.0348721624619998,0.302154165718849,0.115411820912799,0.908118709838891,1
"ENSG00000007384",36.2942728566564,0.232262481747888,0.277624292094605,0.836607200312072,0.402813396961068,1
"ENSG00000007392",18.7441998746697,0.0853599205485918,0.37712884542054,0.226341531773859,0.820935798724724,1
"ENSG00000007402",2.16428157629842,-0.410960302364725,1.07680072250405,-0.381649356074962,0.702721469492644,1
"ENSG00000007516",3.0003025468442,0.518486896049279,0.949856775984451,0.545857974758256,0.585163568126106,1
"ENSG00000007520",116.235404186661,-0.171115233040993,0.159531190378763,-1.07261302717498,0.283444777319857,1
"ENSG00000007541",12.7915307845883,0.0390215887575341,0.446250264361234,0.0874432843493994,0.93031916518514,1
"ENSG00000007545",20.476093666836,0.198249214415536,0.360422445800136,0.550046804036924,0.582287271676187,1
"ENSG00000007866",50.0610526080343,-0.110895536532608,0.233172533436386,-0.475594337370196,0.634363410369455,1
"ENSG00000007923",27.068344662751,0.0403843563395574,0.309497203405331,0.13048375201849,0.896183708248454,1
"ENSG00000007933",19.0624318010324,-0.042860850148943,0.370499142958692,-0.115684073670642,0.907902928867511,1
"ENSG00000007944",41.4996933799368,-0.0484408664958483,0.250162176163533,-0.19363785220745,0.846459457331593,1
"ENSG00000007952",1.07924492745444,0.00586386367316109,1.55001281004384,0.00378310658799989,0.996981524861582,1
"ENSG00000007968",0.999608770884223,0.0058600535068133,1.56640086071029,0.00374109441190937,0.997015045491031,1
"ENSG00000008018",186.655997659864,0.0163912966299133,0.124374566728232,0.131789778739326,0.895150571416005,1
"ENSG00000008056",1.07924492745444,0.00586386367316109,1.55001281004384,0.00378310658799989,0.996981524861582,1
"ENSG00000008083",15.3213988324712,0.0709007727824654,0.417130777661026,0.169972527992364,0.865031741731916,1
"ENSG00000008086",12.2261490729501,0.00747738685288522,0.462525170086376,0.0161664431180877,0.987101606476299,1
"ENSG00000008128",12.895664588046,0.0457456468993335,0.458075325344947,0.0998649007450584,0.920451582156952,1
"ENSG00000008130",59.9521310749565,-0.0264388543692901,0.211354505175999,-0.125092457088975,0.900450354762362,1
"ENSG00000008256",11.7984141243478,0.00555866746451073,0.478171627177614,0.0116248375030541,0.990724930535549,1
"ENSG00000008277",1.08047086484906,-0.40583776775831,1.49307563954409,-0.271813267198058,0.785765603421937,1
"ENSG00000008282",86.3955138603288,0.0971765342392716,0.180468685495756,0.538467568333659,0.590254289453426,1
"ENSG00000008283",14.0470265924692,-0.0300022373421429,0.438011061024611,-0.0684965289962328,0.945390383048309,1
"ENSG00000008294",62.2416451559131,0.0307468801068323,0.211554880797385,0.14533760691761,0.884444323906084,1
"ENSG00000008300",5.57488947118742,-0.163826134028144,0.678905706675624,-0.241309113205641,0.80931554824761,1
"ENSG00000008311",44.683081600062,-0.0347458175401797,0.247515769947224,-0.140378197104727,0.888361183456732,1
"ENSG00000008323",38.2845465591187,-0.153777576788148,0.263755385105712,-0.583031041153965,0.559872403989367,1
"ENSG00000008324",27.1633751864754,-0.176131620060027,0.323088229404354,-0.545150222231071,0.58565020381287,1
"ENSG00000008382",32.1415349746431,0.0777020162712094,0.289455899226444,0.268441639914281,0.788359391249515,1
"ENSG00000008394",239.553321202552,-0.0857419389797575,0.116966320529039,-0.733048099589235,0.463529093256195,1
"ENSG00000008405",39.0550026547008,0.0578721440549342,0.265873411195473,0.217668039066855,0.827687767712871,1
"ENSG00000008513",20.8244306960117,-0.0642901604743031,0.356630014022851,-0.180271311853701,0.856939576513056,1
"ENSG00000008516",1.66937165460758,0.590484014295185,1.57188653284508,0.37565307797785,0.707174825413788,1
"ENSG00000008517",90.862109578137,-0.0369019024977088,0.177063482583798,-0.208410576586532,0.834908398719528,1
"ENSG00000008710",6.24022653945593,0.166130165268188,0.65139970771935,0.255035676711976,0.798695544073031,1
"ENSG00000008735",3.90653055641391,-0.343458428610448,0.805930103428111,-0.426164039721944,0.66998831876801,1
"ENSG00000008838",24.9505707503479,-0.0711670312256228,0.324612442042212,-0.219236917654463,0.826465498800484,1
"ENSG00000008853",41.3040767930766,-0.0829043253475207,0.251100858351814,-0.330163448630529,0.741276463443528,1
"ENSG00000008869",27.6862676282672,0.024205116369262,0.311220190537993,0.0777748909137921,0.93800712008223,1
"ENSG00000008952",41.2546808847582,-0.138481074059504,0.260592679198318,-0.531408151930913,0.595135973703683,1
"ENSG00000008988",247.543996179572,0.102729257177235,0.110779944057266,0.92732721659555,0.353756667450344,1
"ENSG00000009307",263.323719129919,-0.0352697014488839,0.10679471062446,-0.330257006575061,0.741205775839765,1
"ENSG00000009335",56.8685734261012,-0.0764934151006146,0.216026975959766,-0.354091958936004,0.723269968054012,1
"ENSG00000009413",10.1358679091189,0.103387689895481,0.51055637428124,0.20250004721032,0.839525821505813,1
"ENSG00000009694",5.05857608083274,0.00685532434374789,0.695385198259495,0.00985831214254535,0.992134332351974,1
"ENSG00000009724",3.32485526218848,0.32619239820561,0.909769048319091,0.358544180864682,0.719936110946618,1
"ENSG00000009765",6.90214597913182,0.00584888645181576,0.610058744366684,0.0095874151560398,0.992350466658144,1
"ENSG00000009780",5.31147981188574,0.113376037701156,0.73381830286763,0.154501512510798,0.877214318727893,1
"ENSG00000009830",12.3884531905943,-0.104058003149129,0.452018898011487,-0.230207196218783,0.817930770245863,1
"ENSG00000009844",29.2012419256401,-0.223407588954825,0.301166181806781,-0.741808351835987,0.458203459635047,1
"ENSG00000009950",15.7621025022394,-0.116982289595664,0.408283877039584,-0.286521942634347,0.77447838982267,1
"ENSG00000009954",60.1005276433179,0.0549484372282618,0.212665642911457,0.25837947529277,0.796114055283306,1
"ENSG00000010017",62.2222339519519,0.0137807630236715,0.206353014163243,0.066782465376395,0.946754882844709,1
"ENSG00000010030",2.16095372931282,0.421211662499006,1.09194687101918,0.385743733214661,0.699686470369473,1
"ENSG00000010072",9.98090172901649,-0.18574567646908,0.515497434782041,-0.360323182883763,0.718605464611657,1
"ENSG00000010165",28.0925271257709,-0.0102815789160809,0.300086381766795,-0.0342620643281007,0.972668175377579,1
"ENSG00000010219",3.0739277933428,0.467123952158662,0.91621676338446,0.509839997287464,0.610163561669758,1
"ENSG00000010244",25.8158036082852,0.0249999845131415,0.319269616960148,0.0783036755929771,0.937586493742187,1
"ENSG00000010256",124.669932908122,-0.0605326728301333,0.150676687942367,-0.401738806823832,0.687876261433606,1
"ENSG00000010270",43.1027840929467,0.0846220091543522,0.248680321443056,0.340284300194333,0.733642439101563,1
"ENSG00000010278",85.4852850457606,0.0869658329711455,0.178702298363825,0.486652011571163,0.62650495819853,1
"ENSG00000010282",0.911320179687615,0.0058482399015273,1.61743879550728,0.00361574108261273,0.997115062300403,1
"ENSG00000010292",34.1608366414155,0.0469218977023389,0.277231423326507,0.169251728896103,0.865598642877302,1
"ENSG00000010295",3.40277046461788,-0.133729573302249,0.874045330990356,-0.153000729551091,0.878397699966326,1
"ENSG00000010310",3.67478658988623,0.00745538030115918,0.862263799198516,0.0086462870273448,0.993101347027956,1
"ENSG00000010318",5.7512450114141,0.0071105669758705,0.683227017472546,0.0104073269850694,0.9916963043786,1
"ENSG00000010319",2.16997851052908,0.227940134766201,1.0862723490934,0.209837003543761,0.833794891298073,1
"ENSG00000010322",34.7978606487262,0.0758198251520186,0.277015368811356,0.273702594471034,0.784313183770541,1
"ENSG00000010327",1.08703502616936,0.00586416299241575,1.54888257191042,0.00378606041462704,0.996979168065799,1
"ENSG00000010361",5.97723773839601,0.293731510207301,0.64714539210868,0.453887972917796,0.649909460498114,1
"ENSG00000010379",1.66526478942879,0.328550465772578,1.29421061858409,0.253861667532926,0.799602429706749,1
"ENSG00000010404",49.1267610710841,-0.0923881159501024,0.233131470687775,-0.396291910643992,0.691889694165078,1
"ENSG00000010438",43.5137342045493,-0.00559840907299627,0.251876404580803,-0.0222268103370527,0.982267031314524,1
"ENSG00000010539",8.14748144802034,0.0683266225829566,0.571634710424583,0.119528470432117,0.904856685575161,1
"ENSG00000010610",5.07401268242193,0.00520840406140722,0.706030672842011,0.00737702236142467,0.994114041139267,1
"ENSG00000010626",13.6584780199642,0.0394666712112956,0.434005145703022,0.0909359522624224,0.927543482753493,1
"ENSG00000010671",1.16256240482026,-0.40591120402336,1.47794091730066,-0.274646434963533,0.783587887686821,1
"ENSG00000010704",1.09437060756743,0.00585925915449479,1.56874261212625,0.00373500350484727,0.997019905297784,1
"ENSG00000010803",27.4641939912109,0.198338042110169,0.310782581321383,0.638189055727888,0.523350620566423,1
"ENSG00000010810",12.7287048038098,0.0834352928287272,0.458665365754548,0.181908857869545,0.855654252908115,1
"ENSG00000010818",12.8273883518793,0.124943417722492,0.457338674539542,0.273196702308826,0.784702014773994,1
"ENSG00000010932",6.59609086910844,0.00767590521613625,0.61642457158644,0.0124523024713006,0.990064756871895,1
"ENSG00000011007",46.9060309399022,-0.0446792419600759,0.236957772868008,-0.18855360353578,0.850442699431863,1
"ENSG00000011009",151.794526841204,-0.0659312697594563,0.137983818601001,-0.477818851716994,0.632779142291706,1
"ENSG00000011021",25.0653290385681,0.170467780847877,0.332317804957065,0.512966137549871,0.607975008005053,1
"ENSG00000011028",21.1752926968837,0.327263190362295,0.357493003323255,0.91543942768126,0.359960987777587,1
"ENSG00000011083",0.999608770884223,0.0058600535068133,1.56640086071029,0.00374109441190937,0.997015045491031,1
"ENSG00000011105",43.9256440741597,0.0379545422743667,0.246538494190808,0.153949761066488,0.87764934808842,1
"ENSG00000011114",17.6201429990114,-0.0468767756594198,0.388959464624868,-0.120518408530385,0.904072498029403,1
"ENSG00000011132",10.3988497412536,0.138027720927353,0.497201166136495,0.277609407073395,0.781312210094565,1
"ENSG00000011143",9.46671287145842,-0.0419442206209424,0.515019545616181,-0.0814419976444959,0.935090450729083,1
"ENSG00000011198",21.1713672593751,-0.0156351473301941,0.357001203178974,-0.0437957832941976,0.965067188304821,1
"ENSG00000011201",5.88486907979646,0.00615324967650321,0.652911831795231,0.00942431945150141,0.992480592323275,1
"ENSG00000011243",57.319510416415,0.0818934587243087,0.218524295536142,0.374756767998661,0.707841369020257,1
"ENSG00000011258",5.74911335097237,0.00649272607503054,0.688735863312088,0.00942701900813968,0.992478438484392,1
"ENSG00000011260",32.6121190177928,-0.109727761691835,0.287081480983993,-0.382218181805861,0.702299536697331,1
"ENSG00000011275",20.0831692650724,0.0521514490463955,0.358766077125877,0.145363378455923,0.884423977262146,1
"ENSG00000011295",22.3955840987564,0.00690507980106816,0.344833561757048,0.020024384418629,0.984023920510594,1
"ENSG00000011304",110.464074741199,0.0395489600880329,0.160301775332003,0.246715671152878,0.805128277580584,1
"ENSG00000011332",0.999608770884223,0.0058600535068133,1.56640086071029,0.00374109441190937,0.997015045491031,1
"ENSG00000011347",81.0585438422389,-0.0186892940220402,0.183282925141782,-0.101969640693931,0.918780772661728,1
"ENSG00000011376",7.82871043295698,0.0671892438247888,0.57682976693799,0.116480195156107,0.907271981224503,1
"ENSG00000011405",61.5329219801422,-0.0316231410394932,0.210974834777849,-0.149890583266917,0.880850941247067,1
"ENSG00000011422",11.5861630239705,-0.132862759550925,0.491644211506159,-0.270241683806057,0.786974326200048,1
"ENSG00000011426",8.82474629958762,0.122242794324587,0.553780412116254,0.220742358613661,0.825293047496747,1
"ENSG00000011451",12.968568269435,0.0409999878343916,0.444934025244707,0.0921484658581512,0.926580082040465,1
"ENSG00000011454",16.6376943641049,-0.133726418915474,0.394138033167785,-0.339288289030829,0.734392563992299,1
"ENSG00000011465",4.75532001450719,0.211283686166449,0.741819386076915,0.284818232216625,0.775783403221692,1
"ENSG00000011478",35.9194595980018,0.0436042993487358,0.273252958033574,0.159574848384179,0.873215993138905,1
"ENSG00000011485",21.9561951579592,0.112221227776544,0.345111365447994,0.325173955458893,0.745049419024621,1
